HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b8q2,b8q3,b8q4,b8q5,NSC,MLT
533995011,771,53399,77,182,1,1,013,01,0109,09,09,31,1,0122,5,01,1,09,7,1,12000,3,2,12900
533995011,771,53399,77,182,1,1,013,01,0109,09,09,31,1,0122,5,01,1,09,8,1,12000,,2,12900
533912011,771,53391,77,182,1,1,013,01,0111,11,11,31,1,0120,2,01,1,09,3,1,27000,3,2,9600
533912011,771,53391,77,182,1,1,013,01,0111,11,11,31,1,0120,2,01,1,09,8,1,27000,,2,9600
533916011,771,53391,77,182,1,1,013,01,0111,11,11,31,1,0120,6,01,1,09,3,1,25000,3,2,273600
533916011,771,53391,77,182,1,1,013,01,0111,11,11,31,1,0120,6,01,1,09,8,1,25000,,2,273600
533916021,771,53391,77,182,1,1,013,01,0111,11,11,31,1,0120,6,02,1,09,3,1,30000,3,2,273600
533916021,771,53391,77,182,1,1,013,01,0111,11,11,31,1,0120,6,02,1,09,8,1,30000,,2,273600
533961011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,1,01,1,09,3,1,54500,3,1,82050
533961011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,1,01,1,09,6,2,4500,1,1,82050
533961011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,1,01,1,09,8,3,59000,,1,82050
533961021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,1,02,1,09,2,1,380000,3,1,82050
533961021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,1,02,1,09,3,1,35000,3,1,82050
533961021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,1,02,1,09,6,1,1200,1,1,82050
533961021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,1,02,1,09,8,3,416200,,1,82050
533962011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,2,01,1,09,6,1,2250,1,1,82050
533962011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,2,01,1,09,8,1,2250,,1,82050
533962021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,2,02,1,09,2,1,240000,3,1,82050
533962021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,2,02,1,09,8,1,240000,,1,82050
533963011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,3,01,1,09,6,1,1500,1,1,191450
533963011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,3,01,1,09,8,1,1500,,1,191450
533963021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,3,02,1,09,3,1,48000,3,1,191450
533963021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,3,02,1,09,6,2,4000,1,1,191450
533963021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,3,02,1,09,8,3,52000,,1,191450
533964011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,4,01,1,09,2,1,180000,2,1,601700
533964011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,4,01,1,09,6,2,5000,1,1,601700
533964011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,4,01,1,09,8,3,185000,,1,601700
533964021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,4,02,1,09,3,1,28500,3,1,601700
533964021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,4,02,1,09,6,1,2500,1,1,601700
533964021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,4,02,1,09,8,2,31000,,1,601700
533965011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,5,01,1,09,3,1,38500,3,1,218800
533965011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,5,01,1,09,6,2,4000,1,1,218800
533965011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,5,01,1,09,7,1,480000,2,1,218800
533965011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,5,01,1,09,8,4,522500,,1,218800
533965021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,5,02,1,09,3,1,25000,3,1,218800
533965021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,5,02,1,09,8,1,25000,,1,218800
533966011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,6,01,1,09,2,1,165000,3,1,1203400
533966011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,6,01,1,09,3,1,42500,3,1,1203400
533966011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,6,01,1,09,6,1,2200,1,1,1203400
533966011,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,6,01,1,09,8,3,209700,,1,1203400
533966021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,6,02,1,09,3,1,35000,3,1,1203400
533966021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,6,02,1,09,6,1,1200,1,1,1203400
533966021,771,53396,77,182,1,1,013,01,0112,12,12,31,1,0121,6,02,1,09,8,2,36200,,1,1203400
533941011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,1,01,1,09,2,1,220000,3,1,6000
533941011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,1,01,1,09,3,1,25000,3,1,6000
533941011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,1,01,1,09,6,1,1500,1,1,6000
533941011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,1,01,1,09,8,3,246500,,1,6000
533943011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,01,1,09,6,1,1850,1,1,9600
533943011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,01,1,09,8,1,1850,,1,9600
533943021,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,02,1,09,3,1,35000,3,1,9600
533943021,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,02,1,09,6,1,1500,1,1,9600
533943021,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,02,1,09,8,2,36500,,1,9600
533943031,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,03,1,09,6,1,1800,1,1,9600
533943031,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,03,1,09,8,1,1800,,1,9600
533943041,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,04,1,09,3,1,27000,3,1,9600
533943041,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,04,1,09,6,1,1400,1,1,9600
533943041,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,04,1,09,8,2,28400,,1,9600
533943051,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,05,1,09,6,1,2000,1,1,9600
533943051,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,3,05,1,09,8,1,2000,,1,9600
533944011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,4,01,1,09,6,1,1500,1,1,39000
533944011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,4,01,1,09,8,1,1500,,1,39000
533944021,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,4,02,1,09,6,1,2250,1,1,39000
533944021,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,4,02,1,09,8,1,2250,,1,39000
533945011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,5,01,1,09,5,1,1200,3,1,33000
533945011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,5,01,1,09,6,1,1000,3,1,33000
533945011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,5,01,1,09,8,2,2200,,1,33000
533945021,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,5,02,1,09,3,1,22000,3,1,33000
533945021,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,5,02,1,09,6,1,1200,3,1,33000
533945021,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,5,02,1,09,8,2,23200,,1,33000
533946011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,6,01,1,09,3,1,23000,3,1,63000
533946011,771,53394,77,182,1,1,013,01,0112,12,12,21,1,0121,6,01,1,09,8,1,23000,,1,63000
533981011,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,1,01,1,09,6,1,1700,1,2,4725
533981011,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,1,01,1,09,8,1,1700,,2,4725
533981021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,1,02,1,09,6,1,1800,1,2,4725
533981021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,1,02,1,09,8,1,1800,,2,4725
533982011,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,2,01,1,09,4,1,40000,1,2,7875
533982011,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,2,01,1,09,8,1,40000,,2,7875
533983021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,3,02,1,09,3,1,45000,1,2,6300
533983021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,3,02,1,09,6,1,1800,1,2,6300
533983021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,3,02,1,09,8,2,46800,,2,6300
533984011,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,4,01,1,09,6,1,1750,1,2,6300
533984011,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,4,01,1,09,8,1,1750,,2,6300
533984021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,4,02,1,09,6,1,1700,1,2,6300
533984021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,4,02,1,09,8,1,1700,,2,6300
533985011,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,5,01,1,09,6,1,4000,1,2,6300
533985011,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,5,01,1,09,8,1,4000,,2,6300
533985021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,5,02,1,09,6,1,1800,1,2,6300
533985021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,5,02,1,09,8,1,1800,,2,6300
533986021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,6,02,1,09,6,1,1750,1,2,6300
533986021,771,53398,77,182,1,1,013,01,0113,13,13,21,1,0121,6,02,1,09,8,1,1750,,2,6300
533231011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,1,01,1,09,3,1,25000,3,1,55400
533231011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,1,01,1,09,6,1,1200,1,1,55400
533231011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,1,01,1,09,8,2,26200,,1,55400
533231021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,1,02,1,09,2,1,145000,3,1,55400
533231021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,1,02,1,09,3,1,36000,3,1,55400
533231021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,1,02,1,09,6,1,1800,1,1,55400
533231021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,1,02,1,09,8,3,182800,,1,55400
533232011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,2,01,1,09,2,1,210000,3,1,55400
533232011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,2,01,1,09,3,1,45000,3,1,55400
533232011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,2,01,1,09,6,2,3800,1,1,55400
533232011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,2,01,1,09,8,4,258800,,1,55400
533232021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,2,02,1,09,3,1,32000,3,1,55400
533232021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,2,02,1,09,6,1,1000,1,1,55400
533232021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,2,02,1,09,8,2,33000,,1,55400
533233011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,3,01,1,09,3,1,56000,3,1,318550
533233011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,3,01,1,09,6,1,2200,1,1,318550
533233011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,3,01,1,09,8,2,58200,,1,318550
533233021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,3,02,1,09,6,2,2850,1,1,318550
533233021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,3,02,1,09,8,2,2850,,1,318550
533234011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,4,01,1,09,3,1,35000,3,1,152350
533234011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,4,01,1,09,5,1,1500,3,1,152350
533234011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,4,01,1,09,6,2,2400,1,1,152350
533234011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,4,01,1,09,8,4,38900,,1,152350
533234021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,4,02,1,09,3,1,48000,3,1,152350
533234021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,4,02,1,09,6,1,2500,1,1,152350
533234021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,4,02,1,09,8,2,50500,,1,152350
533235011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,5,01,1,09,3,1,45000,3,1,193900
533235011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,5,01,1,09,6,1,2500,1,1,193900
533235011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,5,01,1,09,8,2,47500,,1,193900
533235021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,5,02,1,09,6,2,2800,1,1,193900
533235021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,5,02,1,09,8,2,2800,,1,193900
533236011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,6,01,1,09,3,1,22000,3,1,457050
533236011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,6,01,1,09,6,2,2800,1,1,457050
533236011,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,6,01,1,09,8,3,24800,,1,457050
533236021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,6,02,1,09,2,1,215000,3,1,457050
533236021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,6,02,1,09,3,1,45000,3,1,457050
533236021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,6,02,1,09,6,1,2450,1,1,457050
533236021,771,53323,77,182,1,1,013,01,0113,13,13,31,1,0121,6,02,1,09,8,3,262450,,1,457050
533251021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,1,02,1,09,5,1,1500,3,2,2000
533251021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,1,02,1,09,6,1,1400,3,2,2000
533251021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,1,02,1,09,8,2,2900,,2,2000
533251031,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,1,03,1,09,2,1,270000,3,2,2000
533251031,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,1,03,1,09,3,1,20000,3,2,2000
533251031,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,1,03,1,09,6,1,850,1,2,2000
533251031,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,1,03,1,09,8,3,290850,,2,2000
533252011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,2,01,1,09,6,1,1200,1,2,2000
533252011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,2,01,1,09,8,1,1200,,2,2000
533253011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,3,01,1,09,3,1,68000,3,2,13000
533253011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,3,01,1,09,8,1,68000,,2,13000
533253021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,3,02,1,09,6,1,1400,3,2,13000
533253021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,3,02,1,09,8,1,1400,,2,13000
533254011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,4,01,1,09,2,1,85000,3,2,6000
533254011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,4,01,1,09,6,1,1100,1,2,6000
533254011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,4,01,1,09,8,2,86100,,2,6000
533254021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,4,02,1,09,3,1,38000,3,2,6000
533254021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,4,02,1,09,6,1,1250,3,2,6000
533254021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,4,02,1,09,8,2,39250,,2,6000
533255011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,5,01,1,09,6,1,950,1,2,4000
533255011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,5,01,1,09,8,1,950,,2,4000
533255021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,5,02,1,09,1,1,700000,2,2,4000
533255021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,5,02,1,09,6,3,8500,1,2,4000
533255021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,5,02,1,09,8,4,708500,,2,4000
533256011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,6,01,1,09,3,1,30000,3,2,19000
533256011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,6,01,1,09,6,1,1500,1,2,19000
533256011,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,6,01,1,09,8,2,31500,,2,19000
533256021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,6,02,1,09,6,1,800,1,2,19000
533256021,771,53325,77,182,1,1,013,01,0114,14,14,21,1,0121,6,02,1,09,8,1,800,,2,19000
533271011,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,1,01,1,09,6,1,1700,1,2,628575
533271011,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,1,01,1,09,8,1,1700,,2,628575
533272021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,2,02,1,09,6,1,3000,1,2,281775
533272021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,2,02,1,09,8,1,3000,,2,281775
533273011,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,3,01,1,09,6,1,1800,1,2,1062075
533273011,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,3,01,1,09,8,1,1800,,2,1062075
533273021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,3,02,1,09,6,1,2000,1,2,1062075
533273021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,3,02,1,09,8,1,2000,,2,1062075
533274021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,4,02,1,09,6,1,1500,1,2,151725
533274021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,4,02,1,09,8,1,1500,,2,151725
533275021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,5,02,1,09,6,1,5000,1,2,455175
533275021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,5,02,1,09,8,1,5000,,2,455175
533276011,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,6,01,1,09,6,1,3000,1,2,1538925
533276011,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,6,01,1,09,8,1,3000,,2,1538925
533276021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,6,02,1,09,5,1,4000,1,2,1538925
533276021,771,53327,77,182,1,1,013,01,0114,14,14,31,1,0121,6,02,1,09,8,1,4000,,2,1538925
533293011,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,3,01,1,09,6,1,1800,3,2,48750
533293011,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,3,01,1,09,8,1,1800,,2,48750
533293021,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,3,02,1,09,6,1,1750,3,2,48750
533293021,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,3,02,1,09,8,1,1750,,2,48750
533294021,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,4,02,1,09,3,1,30000,3,2,302250
533294021,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,4,02,1,09,8,1,30000,,2,302250
533295021,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,5,02,1,09,3,1,40000,3,2,448500
533295021,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,5,02,1,09,8,1,40000,,2,448500
533296011,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,6,01,1,09,6,1,1850,3,2,555750
533296011,771,53329,77,182,1,1,013,01,0115,15,15,31,1,0121,6,01,1,09,8,1,1850,,2,555750
533221011,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,1,01,1,09,6,1,1500,3,2,10500
533221011,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,1,01,1,09,8,1,1500,,2,10500
533221021,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,1,02,1,09,6,1,2100,3,2,10500
533221021,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,1,02,1,09,8,1,2100,,2,10500
533222011,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,2,01,1,09,6,1,1500,3,2,5250
533222011,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,2,01,1,09,8,1,1500,,2,5250
533223011,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,3,01,1,09,6,1,2500,3,2,5250
533223011,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,3,01,1,09,8,1,2500,,2,5250
533223021,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,3,02,1,09,3,1,60000,3,2,5250
533223021,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,3,02,1,09,8,1,60000,,2,5250
533224011,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,4,01,1,09,6,1,1500,1,2,14700
533224011,771,53322,77,182,1,1,013,01,0115,15,15,21,1,0121,4,01,1,09,8,1,1500,,2,14700
533211011,771,53321,77,182,1,1,012,01,0105,05,05,31,2,0110,1,01,1,09,2,1,1000000,1,2,31000
533211011,771,53321,77,182,1,1,012,01,0105,05,05,31,2,0110,1,01,1,09,3,1,20000,3,2,31000
533211011,771,53321,77,182,1,1,012,01,0105,05,05,31,2,0110,1,01,1,09,8,2,1020000,,2,31000
533281011,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,1,01,1,09,5,1,500,3,1,9600
533281011,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,1,01,1,09,8,1,500,,1,9600
533282011,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,2,01,1,09,3,1,20000,3,1,9600
533282011,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,2,01,1,09,8,1,20000,,1,9600
533283011,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,3,01,1,09,5,1,1500,3,1,9600
533283011,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,3,01,1,09,8,1,1500,,1,9600
533284011,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,01,1,09,5,1,1500,3,1,61440
533284011,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,01,1,09,8,1,1500,,1,61440
533284021,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,02,1,09,5,1,1200,3,1,61440
533284021,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,02,1,09,8,1,1200,,1,61440
533284031,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,03,1,09,3,1,25000,3,1,61440
533284031,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,03,1,09,8,1,25000,,1,61440
533284041,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,04,1,09,5,1,4000,3,1,61440
533284041,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,04,1,09,8,1,4000,,1,61440
533284051,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,05,1,09,3,1,30000,3,1,61440
533284051,771,53328,77,182,1,1,011,01,0107,07,07,21,2,0110,4,05,1,09,8,1,30000,,1,61440
533131031,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,1,03,1,09,2,1,300000,3,2,57500
533131031,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,1,03,1,09,3,1,50000,3,2,57500
533131031,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,1,03,1,09,7,2,650000,2,2,57500
533131031,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,1,03,1,09,8,4,1000000,,2,57500
533133011,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,3,01,1,09,3,2,40000,3,2,517500
533133011,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,3,01,1,09,8,2,40000,,2,517500
533133021,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,3,02,1,09,3,1,40000,3,2,517500
533133021,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,3,02,1,09,8,1,40000,,2,517500
533135011,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,5,01,1,09,3,1,90000,2,2,115000
533135011,771,53313,77,182,1,1,011,01,0107,07,07,31,2,0110,5,01,1,09,8,1,90000,,2,115000
533154031,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,03,1,09,3,1,15000,3,2,40250
533154031,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,03,1,09,8,1,15000,,2,40250
533173011,771,53317,77,182,1,1,012,01,0116,16,16,11,2,0111,3,01,1,09,7,1,550000,2,1,11620
533173011,771,53317,77,182,1,1,012,01,0116,16,16,11,2,0111,3,01,1,09,8,1,550000,,1,11620
533192021,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,2,02,1,09,3,1,35000,3,2,32700
533192021,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,2,02,1,09,8,1,35000,,2,32700
533194021,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,4,02,1,09,3,1,40000,3,2,59950
533194021,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,4,02,1,09,8,1,40000,,2,59950
533121021,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,1,02,1,09,2,1,175000,3,2,111150
533121021,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,1,02,1,09,3,1,50000,3,2,111150
533121021,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,1,02,1,09,8,2,225000,,2,111150
533123011,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,3,01,1,09,2,1,350000,3,2,222300
533123011,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,3,01,1,09,8,1,350000,,2,222300
533124011,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,4,01,1,09,2,1,250000,3,2,34200
533124011,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,4,01,1,09,3,1,35000,3,2,34200
533124011,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,4,01,1,09,8,2,285000,,2,34200
533126011,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,6,01,1,09,3,2,55000,3,2,188100
533126011,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,6,01,1,09,8,2,55000,,2,188100
533161011,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,01,1,09,2,1,250000,3,1,23800
533161011,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,01,1,09,3,2,70000,3,1,23800
533161011,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,01,1,09,8,3,320000,,1,23800
