HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,District,State_District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,Informant_Slno,Resp_Code,Survey_Code,Substn_Code,b2q1aii,b2q1aii2,b2q1bii,Survey_Date,Despatch_Date,TimeToCanvass,b2inv,b2remarks1,b2remarks2,b2remarks3,b2remarks4,NSC,MLT
533514022,771,53351,77,182,1,1,012,01,20,0120,20,31,1,0111,4,02,2,01,01,1,1,,J011,S004,,181019,311019,060,1,2,2,2,2,2,26400
533516012,771,53351,77,182,1,1,012,01,20,0120,20,31,1,0111,6,01,2,01,01,1,1,,J011,S004,,171019,,055,1,2,,2,2,2,198000
533516022,771,53351,77,182,1,1,012,01,20,0120,20,31,1,0111,6,02,2,01,01,1,1,,J011,S004,,171019,,060,1,2,,2,2,2,198000
533516032,771,53351,77,182,1,1,012,01,20,0120,20,31,1,0111,6,03,2,01,01,1,1,,J011,S004,,181019,,060,1,2,,2,2,2,198000
533516042,771,53351,77,182,1,1,012,01,20,0120,20,31,1,0111,6,04,2,01,01,2,1,,J011,S004,,191019,,045,1,2,,2,2,2,198000
533501012,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,1,01,2,01,02,1,1,,J004,S004,J001,170919,301019,045,2,2,2,2,2,1,5300
533501022,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,1,02,2,01,01,1,1,,J004,S004,J001,160919,301019,040,2,2,2,2,2,1,5300
533501032,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,1,03,2,01,01,1,1,,J004,S004,J001,140919,301019,040,2,2,2,2,2,1,5300
533502012,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,2,01,2,01,01,1,1,,J004,S004,J001,160919,301019,045,2,,2,2,2,1,5300
533503012,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,3,01,2,01,01,1,1,,J004,S004,J001,170919,301019,050,2,2,2,2,2,1,50350
533503022,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,3,02,2,01,01,1,1,,J004,S004,J001,140919,301019,040,2,2,2,2,2,1,50350
533504012,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,4,01,2,01,04,1,1,,J004,S004,J001,160919,301019,040,2,,2,2,2,1,15900
533504022,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,4,02,2,01,01,1,1,,J004,S004,J001,150919,301019,040,2,2,2,2,2,1,15900
533505012,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,5,01,2,01,01,1,1,,J004,S004,J001,150919,301019,040,2,,2,2,2,1,21200
533505022,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,5,02,2,01,02,1,1,,J004,S004,J001,150919,301019,045,2,,2,2,2,1,21200
533506012,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,6,01,2,01,01,1,1,,J004,S004,J001,160919,300919,050,2,2,2,2,2,1,100700
533506022,771,53350,77,182,1,1,012,01,20,0120,20,21,1,0111,6,02,2,01,01,1,1,,J004,S004,J001,150919,301019,050,2,2,2,2,2,1,100700
533561012,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,1,01,2,01,02,1,1,,J007,S004,,170919,280919,080,1,2,2,2,2,1,12800
533561022,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,1,02,2,01,01,1,1,,J007,S004,,180919,280919,040,2,2,2,2,2,1,12800
533561032,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,1,03,2,01,01,1,1,,J007,S004,,181019,280919,060,1,2,2,2,2,1,12800
533563012,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,3,01,2,01,02,1,1,,J007,S004,,200919,280919,040,1,2,2,2,2,1,42667
533563022,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,3,02,2,01,03,1,1,,J007,S004,,190919,280919,050,1,2,2,2,2,1,42667
533563032,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,3,03,2,01,02,1,1,,J007,S004,,180919,280919,045,1,2,2,2,2,1,42667
533564012,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,4,01,2,01,01,1,1,,J007,S004,,171019,280919,050,1,2,2,2,2,1,12800
533564022,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,4,02,2,01,02,1,1,,J007,S004,,171019,280919,055,1,2,2,2,2,1,12800
533566012,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,6,01,2,01,01,1,1,,J007,S004,,200919,280919,045,1,2,2,2,2,1,57600
533566022,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,6,02,2,01,02,1,1,,J007,S004,,190919,280919,065,1,2,2,2,2,1,57600
533566032,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,6,03,2,01,01,1,1,,J007,S004,,200919,280919,045,1,2,2,2,2,1,57600
533566042,771,53356,77,182,1,1,011,01,21,0121,21,11,1,0110,6,04,2,01,01,1,1,,J007,S004,,200919,280919,045,1,2,2,2,2,1,57600
533541012,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,1,01,2,01,01,1,1,,J006,S007,,090919,170919,090,1,2,2,2,2,2,462000
533541022,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,1,02,2,01,02,2,1,,J006,S007,,090919,170919,110,1,2,2,2,2,2,462000
533542012,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,2,01,2,01,03,1,1,,J006,S007,,110919,170919,115,1,2,2,2,2,2,147000
533542022,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,2,02,2,01,01,1,1,,J006,S007,,110919,170919,105,1,2,2,2,2,2,147000
533543012,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,3,01,2,01,02,1,1,,J006,S007,,120919,170919,110,1,2,2,2,2,2,1260000
533543022,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,3,02,2,01,01,1,1,,J006,S007,,120919,170919,105,1,2,2,2,2,2,1260000
533544012,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,4,01,2,01,02,1,1,,J006,S007,,130919,170919,110,1,2,2,2,2,2,357000
533544022,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,4,02,2,01,02,1,1,,J006,S007,,130919,170919,085,1,2,2,2,2,2,357000
533545012,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,5,01,2,01,01,1,1,,J006,S007,,130919,170919,080,1,2,2,2,2,2,252000
533545022,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,5,02,2,01,01,1,1,,J006,S007,,140919,170919,100,1,2,2,2,2,2,252000
533546012,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,6,01,2,01,01,1,1,,J006,S007,,140919,170919,040,1,2,2,2,2,2,2226000
533546022,771,53354,77,182,1,1,011,01,21,0121,21,31,1,0110,6,02,2,01,01,1,1,,J006,S007,,140919,170919,025,1,2,2,2,2,2,2226000
533581012,771,53358,77,182,1,1,011,01,22,0122,22,21,1,0110,1,01,2,01,01,1,1,,J003,S006,7893,090919,300919,050,1,2,2,2,2,1,105600
533581042,771,53358,77,182,1,1,011,01,22,0122,22,21,1,0110,1,04,2,01,02,1,1,,J003,S006,7893,110919,300919,050,2,2,2,2,2,1,105600
533583012,771,53358,77,182,1,1,011,01,22,0122,22,21,1,0110,3,01,2,01,02,1,1,,J003,S006,7893,100919,300919,040,2,2,2,2,2,1,211200
533583022,771,53358,77,182,1,1,011,01,22,0122,22,21,1,0110,3,02,2,01,01,1,1,,J003,S006,7893,100919,300919,030,1,2,2,2,2,1,211200
533584012,771,53358,77,182,1,1,011,01,22,0122,22,21,1,0110,4,01,2,01,03,1,1,,J003,S006,7893,100919,300919,055,1,2,2,2,2,1,12800
533584032,771,53358,77,182,1,1,011,01,22,0122,22,21,1,0110,4,03,2,01,01,1,1,,J003,S006,7893,090919,300919,055,1,2,2,2,2,1,12800
533584042,771,53358,77,182,1,1,011,01,22,0122,22,21,1,0110,4,04,2,01,02,1,1,,J003,S006,7893,090919,300919,060,1,2,2,2,2,1,12800
533586012,771,53358,77,182,1,1,011,01,22,0122,22,21,1,0110,6,01,2,01,01,1,1,,J003,S006,7893,090919,300919,060,1,1,2,2,2,1,100800
533586022,771,53358,77,182,1,1,011,01,22,0122,22,21,1,0110,6,02,2,01,01,1,1,,J003,S006,7893,110919,300919,050,1,2,2,2,2,1,100800
533731012,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,1,01,2,01,08,1,1,,J002,S005,,170919,011019,065,2,1,2,2,2,2,27800
533731022,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,1,02,2,01,01,1,1,,J002,S005,,170919,011019,040,2,2,2,2,2,2,27800
533731032,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,1,03,2,01,01,1,1,,J002,S005,,170919,011019,030,2,2,2,2,2,2,27800
533732012,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,2,01,2,01,01,1,1,,J002,S005,,170919,011019,045,2,2,2,2,2,2,13900
533733012,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,3,01,2,01,04,1,1,,J002,S005,,170919,011019,035,2,2,2,2,2,2,472600
533733022,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,3,02,2,01,02,1,1,,J002,S005,,170919,011019,020,2,2,2,2,2,2,472600
533734012,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,4,01,2,01,04,1,1,,J002,S005,,170919,011019,035,2,2,2,2,2,2,55600
533734022,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,4,02,2,01,01,1,1,,J002,S005,,170919,011019,035,2,2,2,2,2,2,55600
533735012,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,5,01,2,01,03,1,1,,J002,S005,,190919,011019,045,2,2,2,2,2,2,83400
533735022,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,5,02,2,01,01,1,1,,J002,S005,,190919,011019,040,2,2,2,2,2,2,83400
533736012,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,6,01,2,01,01,1,1,,J002,S005,,190919,011019,020,2,2,2,2,2,2,1091150
533736022,771,53373,77,182,1,1,011,01,22,0122,22,31,1,0110,6,02,2,01,06,1,1,,J002,S005,,190919,011019,035,2,2,2,2,2,2,1091150
533211012,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,1,01,2,01,04,1,1,,J031,S007,6763,111219,161219,050,1,2,2,2,2,2,31000
533212012,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,2,01,2,01,01,1,1,,J031,S007,6763,141219,161219,040,1,2,2,2,2,2,103333
533212022,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,2,02,2,01,01,1,1,,J031,S007,6763,141219,161219,040,1,2,2,2,2,2,103333
533212032,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,2,03,2,01,01,1,1,,J031,S007,6763,121219,161219,035,1,2,2,2,2,2,103333
533213012,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,3,01,2,01,01,1,1,,J031,S007,6763,111219,161219,030,1,2,2,2,2,2,124000
533213022,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,3,02,2,01,01,1,1,,J031,S007,6763,131219,161219,030,1,2,2,2,2,2,124000
533215012,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,5,01,2,01,02,1,1,,J031,S007,6763,131219,161219,035,1,2,2,2,2,2,558000
533215022,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,5,02,2,01,01,1,1,,J031,S007,6763,121219,161219,035,1,2,2,2,2,2,558000
533215032,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,5,03,2,01,01,1,1,,J031,S007,6763,111219,161219,040,1,2,2,2,2,2,558000
533215042,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,5,04,2,01,02,1,1,,J031,S007,6763,111219,161219,040,1,2,2,2,2,2,558000
533216012,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,6,01,2,01,01,1,1,,J031,S007,6763,121219,161219,030,1,2,2,2,2,2,248000
533216022,771,53321,77,182,1,1,012,01,05,0105,05,31,2,0110,6,02,2,01,01,1,1,,J031,S007,6763,131219,161219,040,1,2,2,2,2,2,248000
533201012,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,1,01,2,01,01,1,1,,J014,S006,,081219,131219,060,1,2,2,2,2,2,14450
533202012,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,2,01,2,01,01,1,1,,J014,S006,,081219,131219,070,1,2,2,2,2,2,14450
533202022,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,2,02,2,01,01,1,1,,J014,S006,,091219,131219,080,1,2,2,2,2,2,14450
533203012,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,3,01,2,01,01,1,1,,J014,S006,,091219,131219,050,1,2,2,2,2,2,24083
533203022,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,3,02,2,01,01,1,1,,J014,S006,,101219,131219,040,1,2,2,2,2,2,24083
533203032,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,3,03,2,01,01,1,1,,J014,S006,,101219,131219,040,1,2,2,2,2,2,24083
533204012,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,4,01,2,01,01,1,1,,J014,S006,,101219,131219,050,1,2,2,2,2,2,36125
533204022,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,4,02,2,01,01,1,1,,J014,S006,,111219,131219,050,1,2,2,2,2,2,36125
533205012,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,5,01,2,01,01,1,1,,J014,S006,,101219,131219,045,1,2,2,2,2,2,144500
533205022,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,5,02,2,01,01,1,1,,J014,S006,,111219,131219,050,1,2,2,2,2,2,144500
533206012,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,6,01,2,01,01,1,1,,J014,S006,,111219,131219,030,1,2,2,2,2,2,527425
533206022,771,53320,77,182,1,1,012,01,05,0105,05,32,2,0110,6,02,2,01,01,1,1,,J014,S006,,111219,131219,040,1,2,2,2,2,2,527425
533261012,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,1,01,2,01,01,1,1,,J016,S007,6763,251119,301119,040,1,1,2,2,2,2,377000
533261022,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,1,02,2,01,01,1,1,,J016,S007,6763,261119,301119,050,1,2,2,2,2,2,377000
533262012,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,2,01,2,01,02,1,1,,J016,S007,6763,251119,301119,045,1,2,2,2,2,2,87000
533262022,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,2,02,2,01,01,1,1,,J016,S007,6763,261119,301119,040,1,2,2,2,2,2,87000
533263012,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,3,01,2,01,01,1,1,,J016,S007,6763,251119,301119,045,1,2,2,2,2,2,348000
533263022,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,3,02,2,01,01,1,1,,J016,S007,6763,261119,301119,035,1,2,2,2,2,2,348000
533264012,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,4,01,2,01,01,1,1,,J016,S007,6763,271119,301119,050,1,2,2,2,2,2,783000
533264022,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,4,02,2,01,01,1,1,,J016,S007,6763,281119,301119,050,1,2,2,2,2,2,783000
533265012,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,5,01,2,01,01,1,1,,J016,S007,6763,281119,301219,030,1,2,2,2,2,2,638000
533265022,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,5,02,2,01,01,1,1,,J016,S007,6763,281119,301119,040,1,2,2,2,2,2,638000
533266012,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,6,01,2,01,02,1,1,,J016,S007,6763,271119,301119,035,1,2,2,2,2,2,986000
533266022,771,53326,77,182,1,1,012,01,06,0106,06,31,2,0110,6,02,2,01,05,1,1,,J016,S007,6763,271119,301119,030,1,2,2,2,2,2,986000
533241012,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,1,01,2,01,01,1,1,,J028,S006,,151119,051219,030,1,2,2,2,2,1,2700
533242012,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,2,01,2,01,01,1,1,,J028,S006,,151119,051219,030,1,1,2,2,2,1,2700
533242022,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,2,02,2,01,02,1,1,,J028,S006,,151119,051219,030,1,2,2,2,2,1,2700
533242032,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,2,03,2,01,01,1,1,,J028,S006,,151119,051219,030,1,2,2,2,2,1,2700
533242042,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,2,04,2,01,02,1,1,,J028,S006,,161119,051219,020,1,2,2,2,2,1,2700
533243012,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,3,01,2,01,02,1,1,,J028,S006,,161119,051219,020,1,2,2,2,2,1,2700
533244012,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,4,01,2,01,01,1,1,,J028,S006,,161119,051219,025,1,2,2,2,2,1,2700
533245012,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,5,01,2,01,02,1,1,,J028,S006,,161119,051219,025,1,2,2,2,2,1,9000
533245022,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,5,02,2,01,02,1,1,,J028,S006,,161119,051219,020,1,2,2,2,2,1,9000
533245032,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,5,03,2,01,05,1,1,,J028,S006,,151119,051219,020,1,2,2,2,2,1,9000
533246012,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,6,01,2,01,02,1,1,,J028,S006,,171119,051219,020,1,2,2,2,2,1,13500
533246022,771,53324,77,182,1,1,012,01,06,0106,06,11,2,0110,6,02,2,01,02,1,1,,J028,S006,,161119,051219,025,1,2,2,2,2,1,13500
533281012,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,1,01,2,01,01,1,1,,J030,S004,,131219,201219,040,1,2,2,2,2,1,9600
533282012,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,2,01,2,01,01,1,1,,J030,S004,,131219,201219,030,1,2,2,2,2,1,9600
533283012,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,3,01,2,01,01,1,1,,J030,S004,,131219,201219,030,1,2,2,2,2,1,9600
533284012,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,4,01,2,01,01,1,1,,J030,S004,,111219,201219,025,1,2,2,2,2,1,61440
533284022,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,4,02,2,01,01,1,1,,J030,S004,,111219,201219,020,1,2,2,2,2,1,61440
533284032,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,4,03,2,01,02,1,1,,J030,S004,,121219,201219,030,1,2,2,2,2,1,61440
533284042,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,4,04,2,01,01,1,1,,J030,S004,,091219,201219,020,1,2,2,2,2,1,61440
533284052,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,4,05,2,01,01,1,1,,J030,S004,,091219,201219,020,1,2,2,2,2,1,61440
533285012,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,5,01,2,01,01,1,1,,J030,S004,,101219,201219,020,1,2,2,2,2,1,62400
533285022,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,5,02,2,01,02,1,1,,J030,S004,,101219,201219,025,1,2,2,2,2,1,62400
533286012,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,6,01,2,01,01,1,1,,J030,S004,,111219,201219,020,1,2,2,2,2,1,235200
533286022,771,53328,77,182,1,1,011,01,07,0107,07,21,2,0110,6,02,2,01,01,1,1,,J030,S004,,111219,201219,020,1,2,2,2,2,1,235200
533131012,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,1,01,2,01,01,1,1,,J027,S007,,251119,291119,085,1,2,2,2,2,2,57500
533131022,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,1,02,2,01,01,1,1,,J027,S007,,251119,291119,080,1,2,2,2,2,2,57500
533131032,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,1,03,2,01,01,1,1,,J027,S007,,261119,291119,080,1,2,2,2,2,2,57500
533132012,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,2,01,2,01,01,1,1,,J027,S007,,261119,291119,080,1,2,2,2,2,2,28750
533133012,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,3,01,2,01,01,1,1,,J027,S007,,271119,291119,050,1,2,2,2,2,2,517500
533133022,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,3,02,2,01,01,1,1,,J027,S007,,271119,291119,070,1,2,2,2,2,2,517500
533134012,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,4,01,2,01,02,1,1,,J027,S007,,271119,291119,080,1,2,2,2,2,2,460000
533134022,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,4,02,2,01,01,1,1,,J027,S007,,281119,291119,050,1,2,2,2,2,2,460000
533135012,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,5,01,2,01,01,1,1,,J027,S007,,281119,291119,060,1,2,2,2,2,2,115000
533135022,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,5,02,2,01,02,2,1,,J027,S007,,271119,291119,045,1,2,2,2,2,2,115000
533136012,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,6,01,2,01,01,1,1,,J027,S007,,261119,291119,040,1,2,2,2,2,2,1811250
533136022,771,53313,77,182,1,1,011,01,07,0107,07,31,2,0110,6,02,2,01,02,1,1,,J027,S007,,251119,291119,040,1,2,2,2,2,2,1811250
533151012,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,1,01,2,01,01,1,1,,J030,S004,,161219,311219,040,1,2,2,2,2,2,107333
533151022,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,1,02,2,01,01,1,1,,J030,S004,,171219,311219,035,1,2,2,2,2,2,107333
533151032,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,1,03,2,01,01,1,1,,J030,S004,,181219,311219,030,1,2,2,2,2,2,107333
533152012,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,2,01,2,01,01,1,1,,J030,S004,,191219,311219,030,1,2,2,2,2,2,32200
533153012,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,3,01,2,01,01,1,1,,J030,S004,,191219,311219,050,1,2,2,2,2,2,692300
533153022,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,3,02,2,01,01,1,1,,J030,S004,,191219,311219,040,1,2,2,2,2,2,692300
533154012,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,4,01,2,01,01,1,1,,J030,S004,,191219,311219,040,1,2,2,2,2,2,40250
533154022,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,4,02,2,01,01,1,1,,J030,S004,,201219,311219,040,1,2,2,2,2,2,40250
533154032,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,4,03,2,01,01,1,1,,J030,S004,,191219,311219,040,1,2,2,2,2,2,40250
533154042,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,4,04,2,01,01,1,1,,J030,S004,,181219,311219,035,1,2,2,2,2,2,40250
533156012,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,6,01,2,01,01,1,1,,J030,S004,,171219,311219,040,1,2,2,2,2,2,450800
533156022,771,53315,77,182,1,1,012,01,16,0116,16,31,2,0111,6,02,2,01,01,1,1,,J030,S004,,161219,311219,038,1,2,2,2,2,2,450800
533171012,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,1,01,2,01,01,1,1,,J032,S004,,061119,261119,050,1,2,2,2,2,1,8300
533173012,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,3,01,2,01,01,1,1,,J032,S004,,071119,261119,060,1,2,2,2,2,1,11620
533173022,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,3,02,2,01,01,1,1,,J032,S004,,081119,261119,055,1,2,2,2,2,1,11620
533173032,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,3,03,2,01,01,1,1,,J032,S004,,091119,261119,050,1,2,2,2,2,1,11620
533173042,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,3,04,2,01,01,1,1,,J032,S004,,071119,261119,055,1,2,2,2,2,1,11620
533173052,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,3,05,2,01,01,1,1,,J032,S004,,061119,261119,040,1,2,2,2,2,1,11620
533174012,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,4,01,2,01,01,1,1,,J032,S004,,081119,261119,060,1,2,2,2,2,1,8300
533174022,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,4,02,2,01,02,1,1,,J032,S004,,091119,261119,060,1,2,2,2,2,1,8300
533175012,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,5,01,2,01,01,1,1,,J032,S004,,061119,261119,055,1,2,2,2,2,1,58100
533175022,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,5,02,2,01,01,1,1,,J032,S004,,071119,261119,060,1,2,2,2,2,1,58100
533176012,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,6,01,2,01,01,1,1,,J032,S004,,091119,261119,050,1,2,2,2,2,1,45650
533176022,771,53317,77,182,1,1,012,01,16,0116,16,11,2,0111,6,02,2,01,01,1,1,,J032,S004,,071119,261119,060,1,2,2,2,2,1,45650
533191012,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,1,01,2,01,01,1,1,,J017,S004,,061119,261119,025,1,2,2,2,2,2,32700
533191022,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,1,02,2,01,01,1,1,,J017,S004,,071119,261119,020,1,2,2,2,2,2,32700
533192012,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,2,01,2,01,01,1,1,,J017,S004,,081119,261119,035,1,2,2,2,2,2,32700
533192022,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,2,02,2,01,01,1,1,,J017,S004,,091119,261119,035,1,2,2,2,2,2,32700
533193012,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,3,01,2,01,01,1,1,,J017,S004,,101119,261119,035,1,2,2,2,2,2,81750
533193022,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,3,02,2,01,02,1,1,,J017,S004,,101119,261119,035,1,2,2,2,2,2,81750
533194012,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,4,01,2,01,02,2,1,,J017,S004,,111119,261119,025,1,2,2,2,2,2,59950
533194022,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,4,02,2,01,01,1,1,,J017,S004,,061119,261119,030,1,2,2,2,2,2,59950
533195012,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,5,01,2,01,01,1,1,,J017,S004,,071119,261119,040,1,,2,2,2,2,152600
533195022,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,5,02,2,01,01,1,1,,J017,S004,,081119,261119,030,1,2,2,2,2,2,152600
533196012,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,6,01,2,01,01,1,1,,J017,S004,,091119,261119,025,1,2,2,2,2,2,256150
533196022,771,53319,77,182,1,1,012,01,17,0117,17,32,2,0111,6,02,2,01,01,1,1,,J017,S004,,231119,261119,035,1,2,2,2,2,2,256150
533121012,771,53312,77,182,1,1,012,01,17,0117,17,31,2,0111,1,01,2,01,01,1,1,,J027,S004,,091219,271219,050,1,2,2,2,2,2,111150
