HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b5pt2q1,b5pt2q3,b5pt2q4,b5pt2q5,b5pt2q6,b5pt2q7,NSC,MLT
552764011,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,4,01,1,06,99,,0.01,34500,,,2,8800
552764021,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,4,02,1,06,98,10,0.01,34500,2,,2,8800
552764021,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,4,02,1,06,99,,0.01,34500,,,2,8800
552764031,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,4,03,1,06,98,10,0.01,71073,2,,2,8800
552764031,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,4,03,1,06,99,,0.01,71073,,,2,8800
552765011,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,5,01,1,06,98,10,0.02,35000,2,,2,6600
552765011,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,5,01,1,06,99,,0.02,35000,,,2,6600
552765021,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,5,02,1,06,98,10,0.01,34670,2,,2,6600
552765021,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,5,02,1,06,99,,0.01,34670,,,2,6600
552766011,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,6,01,1,06,98,10,0.02,67450,2,,2,108900
552766011,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,6,01,1,06,99,,0.02,67450,,,2,108900
552766021,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,6,02,1,06,98,10,0.01,34050,2,,2,108900
552766021,771,55276,77,182,1,1,083,08,0826,26,26,21,2,0812,6,02,1,06,99,,0.01,34050,,,2,108900
552605011,771,55260,77,182,1,1,082,08,0806,06,06,31,2,0821,5,01,1,06,01,01,0.02,500000,2,,2,59100
552605011,771,55260,77,182,1,1,082,08,0806,06,06,31,2,0821,5,01,1,06,99,,0.02,500000,,,2,59100
552605021,771,55260,77,182,1,1,082,08,0806,06,06,31,2,0821,5,02,1,06,01,01,0.02,500000,2,,2,59100
552605021,771,55260,77,182,1,1,082,08,0806,06,06,31,2,0821,5,02,1,06,99,,0.02,500000,,,2,59100
552494011,771,55249,77,182,1,1,082,08,0807,07,07,34,2,0821,4,01,1,06,01,01,0.04,2700000,2,,2,122707
552494011,771,55249,77,182,1,1,082,08,0807,07,07,34,2,0821,4,01,1,06,99,,0.04,2700000,,,2,122707
552423021,771,55242,77,182,1,1,082,08,0807,07,07,35,2,0821,3,02,1,06,97,,0.04,2000000,2,,2,131625
552423021,771,55242,77,182,1,1,082,08,0807,07,07,35,2,0821,3,02,1,06,99,,0.04,2000000,,,2,131625
552853011,771,55285,77,182,1,1,082,08,0808,08,08,11,2,0821,3,01,1,06,97,,0.02,500000,2,,2,1950
552853011,771,55285,77,182,1,1,082,08,0808,08,08,11,2,0821,3,01,1,06,99,,0.02,500000,,,2,1950
551561021,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,1,02,1,06,97,,0,15000,2,,2,69400
551561021,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,1,02,1,06,99,,0,15000,,,2,69400
551562021,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,2,02,1,06,97,,0,16000,2,,2,52050
551562021,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,2,02,1,06,99,,0,16000,,,2,52050
551563011,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,3,01,1,06,97,,0,18000,2,,2,433750
551563011,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,3,01,1,06,99,,0,18000,,,2,433750
551563021,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,3,02,1,06,97,,0,14000,2,,2,433750
551563021,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,3,02,1,06,99,,0,14000,,,2,433750
551565021,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,5,02,1,06,97,,0,16000,2,,2,121450
551565021,771,55156,77,182,1,1,085,08,0813,13,13,35,2,0820,5,02,1,06,99,,0,16000,,,2,121450
550392011,771,55039,77,182,1,1,092,09,0907,07,07,31,1,0912,2,01,1,06,97,,0.02,180000,1,0.02,2,354575
550392011,771,55039,77,182,1,1,092,09,0907,07,07,31,1,0912,2,01,1,06,99,,0.02,180000,,0.02,2,354575
550365021,771,55036,77,182,1,1,092,09,0908,08,08,21,1,0912,5,02,1,06,01,09,0.02,48000,1,0.02,2,2100
550365021,771,55036,77,182,1,1,092,09,0908,08,08,21,1,0912,5,02,1,06,99,,0.02,48000,,0.02,2,2100
550593011,771,55059,77,182,1,1,092,09,0910,10,10,11,1,0912,3,01,1,06,97,,0.01,680000,,,2,1517
550593011,771,55059,77,182,1,1,092,09,0910,10,10,11,1,0912,3,01,1,06,99,,0.01,680000,,,2,1517
550561011,771,55056,77,182,1,1,095,09,0911,11,11,32,1,0911,1,01,1,06,97,,0.02,170000,1,0.02,2,740250
550561011,771,55056,77,182,1,1,095,09,0911,11,11,32,1,0911,1,01,1,06,99,,0.02,170000,,0.02,2,740250
550562011,771,55056,77,182,1,1,095,09,0911,11,11,32,1,0911,2,01,1,06,97,,0.03,200000,1,0.03,2,330750
550562011,771,55056,77,182,1,1,095,09,0911,11,11,32,1,0911,2,01,1,06,99,,0.03,200000,,0.03,2,330750
550751031,771,55075,77,182,1,1,095,09,0911,11,11,31,1,0911,1,03,1,06,97,,0.06,3000000,1,0.06,2,143975
550751031,771,55075,77,182,1,1,095,09,0911,11,11,31,1,0911,1,03,1,06,99,,0.06,3000000,,0.06,2,143975
550755021,771,55075,77,182,1,1,095,09,0911,11,11,31,1,0911,5,02,1,06,97,,0.01,1000000,1,0.01,2,155050
550755021,771,55075,77,182,1,1,095,09,0911,11,11,31,1,0911,5,02,1,06,99,,0.01,1000000,,0.01,2,155050
550711011,771,55071,77,182,1,1,095,09,0912,12,12,34,1,0911,1,01,1,06,97,,0.07,900000,2,,2,1032500
550711011,771,55071,77,182,1,1,095,09,0912,12,12,34,1,0911,1,01,1,06,99,,0.07,900000,,,2,1032500
550716011,771,55071,77,182,1,1,095,09,0912,12,12,34,1,0911,6,01,1,06,97,,0.02,400000,1,0.02,2,185850
550716011,771,55071,77,182,1,1,095,09,0912,12,12,34,1,0911,6,01,1,06,99,,0.02,400000,,0.02,2,185850
550762021,771,55076,77,182,1,1,095,09,0912,12,12,31,1,0911,2,02,1,06,97,,0.12,900000,2,,2,42000
550762021,771,55076,77,182,1,1,095,09,0912,12,12,31,1,0911,2,02,1,06,99,,0.12,900000,,,2,42000
550954041,771,55095,77,182,1,1,095,09,0914,14,14,21,1,0910,4,04,1,06,01,01,0.2,375000,2,,2,18700
550954041,771,55095,77,182,1,1,095,09,0914,14,14,21,1,0910,4,04,1,06,99,,0.2,375000,,,2,18700
550991011,771,55099,77,182,1,1,095,09,0914,14,14,32,1,0910,1,01,1,06,97,,0.02,500000,1,0.02,2,61075
550991011,771,55099,77,182,1,1,095,09,0914,14,14,32,1,0910,1,01,1,06,99,,0.02,500000,,0.02,2,61075
550991041,771,55099,77,182,1,1,095,09,0914,14,14,32,1,0910,1,04,1,06,97,,0.03,1380000,2,,2,61075
550991041,771,55099,77,182,1,1,095,09,0914,14,14,32,1,0910,1,04,1,06,99,,0.03,1380000,,,2,61075
550213021,771,55021,77,182,1,1,095,09,0917,17,17,31,1,0910,3,02,1,06,97,,8,15000000,2,,2,1496025
550213021,771,55021,77,182,1,1,095,09,0917,17,17,31,1,0910,3,02,1,06,99,,8,15000000,,,2,1496025
550243011,771,55024,77,182,1,1,095,09,0917,17,17,21,1,0910,3,01,1,06,97,,0.01,1000000,2,,2,18675
550243011,771,55024,77,182,1,1,095,09,0917,17,17,21,1,0910,3,01,1,06,99,,0.01,1000000,,,2,18675
550244021,771,55024,77,182,1,1,095,09,0917,17,17,21,1,0910,4,02,1,06,97,,0.02,1100000,2,,2,8300
550244021,771,55024,77,182,1,1,095,09,0917,17,17,21,1,0910,4,02,1,06,99,,0.02,1100000,,,2,8300
550021051,771,55002,77,182,1,1,095,09,0970,70,70,11,1,0911,1,05,1,06,97,,0.02,550000,1,0.02,2,2660
550021051,771,55002,77,182,1,1,095,09,0970,70,70,11,1,0911,1,05,1,06,99,,0.02,550000,,0.02,2,2660
550063011,771,55006,77,182,1,1,095,09,0971,71,71,31,1,0911,3,01,1,06,97,,0.02,100000,1,0.02,2,473250
550063011,771,55006,77,182,1,1,095,09,0971,71,71,31,1,0911,3,01,1,06,99,,0.02,100000,,0.02,2,473250
550064011,771,55006,77,182,1,1,095,09,0971,71,71,31,1,0911,4,01,1,06,97,,0.01,500000,2,,2,788750
550064011,771,55006,77,182,1,1,095,09,0971,71,71,31,1,0911,4,01,1,06,99,,0.01,500000,,,2,788750
550066021,771,55006,77,182,1,1,095,09,0971,71,71,31,1,0911,6,02,1,06,97,,0.02,700000,1,0.02,2,1956100
550066021,771,55006,77,182,1,1,095,09,0971,71,71,31,1,0911,6,02,1,06,99,,0.02,700000,,0.02,2,1956100
550651011,771,55065,77,182,1,1,093,09,0942,42,42,33,1,0920,1,01,1,06,97,,0.03,1500000,2,,2,25550
550651011,771,55065,77,182,1,1,093,09,0942,42,42,33,1,0920,1,01,1,06,99,,0.03,1500000,,,2,25550
550641021,771,55064,77,182,1,1,093,09,0943,43,43,21,1,0920,1,02,1,06,97,,0.03,900000,1,0.03,2,3917
550641021,771,55064,77,182,1,1,093,09,0943,43,43,21,1,0920,1,02,1,06,99,,0.03,900000,,0.03,2,3917
550641031,771,55064,77,182,1,1,093,09,0943,43,43,21,1,0920,1,03,1,06,97,,0.06,1000000,2,,2,3917
550641031,771,55064,77,182,1,1,093,09,0943,43,43,21,1,0920,1,03,1,06,99,,0.06,1000000,,,2,3917
550423031,771,55042,77,182,1,1,093,09,0944,44,44,21,1,0920,3,03,1,06,97,,0.03,1500000,1,0.03,2,38220
550423031,771,55042,77,182,1,1,093,09,0944,44,44,21,1,0920,3,03,1,06,99,,0.03,1500000,,0.03,2,38220
550894031,771,55089,77,182,1,1,093,09,0946,46,46,33,1,0922,4,03,1,06,97,,0.02,800000,2,,2,115938
550894031,771,55089,77,182,1,1,093,09,0946,46,46,33,1,0922,4,03,1,06,99,,0.02,800000,,,2,115938
556356011,771,55635,77,182,1,1,093,09,0947,47,47,31,1,0922,6,01,1,06,97,,0.06,1800000,2,,2,3548325
556356011,771,55635,77,182,1,1,093,09,0947,47,47,31,1,0922,6,01,1,06,99,,0.06,1800000,,,2,3548325
556374041,771,55637,77,182,1,1,093,09,0948,48,48,32,1,0922,4,04,1,06,97,,0.02,800000,1,0.02,2,32850
556374041,771,55637,77,182,1,1,093,09,0948,48,48,32,1,0922,4,04,1,06,99,,0.02,800000,,0.02,2,32850
556301011,771,55630,77,182,1,1,093,09,0948,48,48,21,1,0922,1,01,1,06,97,,0.02,70000,1,0.02,2,18300
556301011,771,55630,77,182,1,1,093,09,0948,48,48,21,1,0922,1,01,1,06,99,,0.02,70000,,0.02,2,18300
556933011,771,55693,77,182,1,1,093,09,0956,56,56,32,1,0923,3,01,1,06,97,,0.03,750000,,,2,252000
556933011,771,55693,77,182,1,1,093,09,0956,56,56,32,1,0923,3,01,1,06,99,,0.03,750000,,,2,252000
556193021,771,55619,77,182,1,1,093,09,0959,59,59,11,1,0923,3,02,1,06,97,,0.04,1300000,2,,2,24875
556193021,771,55619,77,182,1,1,093,09,0959,59,59,11,1,0923,3,02,1,06,99,,0.04,1300000,,,2,24875
556103021,771,55610,77,182,1,1,093,09,0959,59,59,33,1,0923,3,02,1,06,97,,0.07,5755200,2,,2,585000
556103021,771,55610,77,182,1,1,093,09,0959,59,59,33,1,0923,3,02,1,06,99,,0.07,5755200,,,2,585000
556054011,771,55605,77,182,1,1,093,09,0960,60,60,35,1,0921,4,01,1,06,01,01,2.28,2188800,2,,2,94033
556054011,771,55605,77,182,1,1,093,09,0960,60,60,35,1,0921,4,01,1,06,99,,2.28,2188800,,,2,94033
556423031,771,55642,77,182,1,1,093,09,0963,63,63,37,1,0921,3,03,1,06,97,,0.2,2800000,2,,2,101488
556423031,771,55642,77,182,1,1,093,09,0963,63,63,37,1,0921,3,03,1,06,99,,0.2,2800000,,,2,101488
556881011,771,55688,77,182,1,1,093,09,0965,65,65,31,1,0924,1,01,1,06,97,,0.17,4595000,2,,2,164125
556881011,771,55688,77,182,1,1,093,09,0965,65,65,31,1,0924,1,01,1,06,99,,0.17,4595000,,,2,164125
554351021,771,55435,77,182,1,1,093,09,0965,65,65,32,1,0924,1,02,1,06,97,,0.3,36000000,2,,2,183600
554351021,771,55435,77,182,1,1,093,09,0965,65,65,32,1,0924,1,02,1,06,99,,0.3,36000000,,,2,183600
554353021,771,55435,77,182,1,1,093,09,0965,65,65,32,1,0924,3,02,1,06,97,,0.03,400000,2,,2,290700
554353021,771,55435,77,182,1,1,093,09,0965,65,65,32,1,0924,3,02,1,06,99,,0.03,400000,,,2,290700
554371011,771,55437,77,182,1,1,093,09,0965,65,65,21,1,0924,1,01,1,06,97,,0.03,1200000,1,0.03,2,10550
554371011,771,55437,77,182,1,1,093,09,0965,65,65,21,1,0924,1,01,1,06,99,,0.03,1200000,,0.03,2,10550
554301031,771,55430,77,182,1,1,093,09,0966,66,66,31,1,0924,1,03,1,06,97,,0.06,11200000,1,0.06,2,197250
554301031,771,55430,77,182,1,1,093,09,0966,66,66,31,1,0924,1,03,1,06,99,,0.06,11200000,,0.06,2,197250
554791011,771,55479,77,182,1,1,091,09,0901,01,01,21,1,0932,1,01,1,06,97,,0.06,2800000,1,0.06,2,33800
554791011,771,55479,77,182,1,1,091,09,0901,01,01,21,1,0932,1,01,1,06,99,,0.06,2800000,,0.06,2,33800
554992011,771,55499,77,182,1,1,091,09,0903,03,03,32,1,0931,2,01,1,06,97,,0,250000,2,,2,31150
554992011,771,55499,77,182,1,1,091,09,0903,03,03,32,1,0931,2,01,1,06,99,,0,250000,,,2,31150
554906011,771,55490,77,182,1,1,091,09,0903,03,03,31,1,0931,6,01,1,06,97,,0.03,1200000,2,,2,2530950
554906011,771,55490,77,182,1,1,091,09,0903,03,03,31,1,0931,6,01,1,06,99,,0.03,1200000,,,2,2530950
554235011,771,55423,77,182,1,1,091,09,0904,04,04,33,1,0931,5,01,1,06,01,09,0.02,200000,1,0.02,2,353125
554235011,771,55423,77,182,1,1,091,09,0904,04,04,33,1,0931,5,01,1,06,99,,0.02,200000,,0.02,2,353125
554271021,771,55427,77,182,1,1,091,09,0904,04,04,11,1,0931,1,02,1,06,01,03,0,250000,2,,2,3850
554271021,771,55427,77,182,1,1,091,09,0904,04,04,11,1,0931,1,02,1,06,99,,0,250000,,,2,3850
554294021,771,55429,77,182,1,1,091,09,0904,04,04,32,1,0931,4,02,1,06,01,01,0.02,350000,1,0.02,2,902000
554294021,771,55429,77,182,1,1,091,09,0904,04,04,32,1,0931,4,02,1,06,99,,0.02,350000,,0.02,2,902000
554221021,771,55422,77,182,1,1,091,09,0904,04,04,21,1,0931,1,02,1,06,97,,0.04,1000000,2,,2,10700
554221021,771,55422,77,182,1,1,091,09,0904,04,04,21,1,0931,1,02,1,06,99,,0.04,1000000,,,2,10700
554221031,771,55422,77,182,1,1,091,09,0904,04,04,21,1,0931,1,03,1,06,97,,0.04,2000000,2,,2,10700
554221031,771,55422,77,182,1,1,091,09,0904,04,04,21,1,0931,1,03,1,06,99,,0.04,2000000,,,2,10700
554223021,771,55422,77,182,1,1,091,09,0904,04,04,21,1,0931,3,02,1,06,97,,0.02,300000,1,0.02,2,18725
554223021,771,55422,77,182,1,1,091,09,0904,04,04,21,1,0931,3,02,1,06,99,,0.02,300000,,0.02,2,18725
554204011,771,55420,77,182,1,1,091,09,0904,04,04,34,1,0931,4,01,1,06,97,,0.04,400000,2,,2,420750
554204011,771,55420,77,182,1,1,091,09,0904,04,04,34,1,0931,4,01,1,06,99,,0.04,400000,,,2,420750
554261011,771,55426,77,182,1,1,091,09,0904,04,04,36,1,0931,1,01,1,06,01,01,0.02,500000,1,0.02,2,23700
554261011,771,55426,77,182,1,1,091,09,0904,04,04,36,1,0931,1,01,1,06,99,,0.02,500000,,0.02,2,23700
554155011,771,55415,77,182,1,1,091,09,0905,05,05,31,1,0931,5,01,1,06,97,,0.04,75000,2,,2,1005675
554155011,771,55415,77,182,1,1,091,09,0905,05,05,31,1,0931,5,01,1,06,99,,0.04,75000,,,2,1005675
554071011,771,55407,77,182,1,1,095,09,0918,18,18,21,1,0930,1,01,1,06,97,,0.05,175000,2,,2,6950
554071011,771,55407,77,182,1,1,095,09,0918,18,18,21,1,0930,1,01,1,06,99,,0.05,175000,,,2,6950
554091031,771,55409,77,182,1,1,095,09,0919,19,19,21,1,0930,1,03,1,06,97,,0.11,86000,2,,2,32338
554091031,771,55409,77,182,1,1,095,09,0919,19,19,21,1,0930,1,03,1,06,99,,0.11,86000,,,2,32338
554603031,771,55460,77,182,1,1,095,09,0921,21,21,31,1,0930,3,03,1,06,97,,0.03,400000,2,,2,114217
554603031,771,55460,77,182,1,1,095,09,0921,21,21,31,1,0930,3,03,1,06,99,,0.03,400000,,,2,114217
554862011,771,55486,77,182,1,1,092,09,0923,23,23,34,1,0933,2,01,1,06,97,,0.01,800000,1,0.01,2,25850
554862011,771,55486,77,182,1,1,092,09,0923,23,23,34,1,0933,2,01,1,06,99,,0.01,800000,,0.01,2,25850
558321031,771,55832,77,182,1,1,092,09,0924,24,24,37,1,0933,1,03,1,06,97,,0.01,1000000,,,2,56533
558321031,771,55832,77,182,1,1,092,09,0924,24,24,37,1,0933,1,03,1,06,99,,0.01,1000000,,,2,56533
558021011,771,55802,77,182,1,1,092,09,0945,45,45,32,1,0940,1,01,1,06,01,01,1,800000,2,,2,45733
558021011,771,55802,77,182,1,1,092,09,0945,45,45,32,1,0940,1,01,1,06,99,,1,800000,,,2,45733
558022011,771,55802,77,182,1,1,092,09,0945,45,45,32,1,0940,2,01,1,06,01,01,0.12,75000,1,0.12,2,34300
558022011,771,55802,77,182,1,1,092,09,0945,45,45,32,1,0940,2,01,1,06,99,,0.12,75000,,0.12,2,34300
558836011,771,55883,77,182,1,1,093,09,0952,52,52,31,1,0942,6,01,1,06,01,01,2.2,1500000,2,,2,2207800
558836011,771,55883,77,182,1,1,093,09,0952,52,52,31,1,0942,6,01,1,06,97,,0.01,80000,2,,2,2207800
558836011,771,55883,77,182,1,1,093,09,0952,52,52,31,1,0942,6,01,1,06,99,,2.21,1580000,,,2,2207800
558883021,771,55888,77,182,1,1,092,09,0908,08,08,21,2,0912,3,02,1,06,97,,0.04,200000,2,,2,1200
558883021,771,55888,77,182,1,1,092,09,0908,08,08,21,2,0912,3,02,1,06,98,10,0,40000,2,,2,1200
558883021,771,55888,77,182,1,1,092,09,0908,08,08,21,2,0912,3,02,1,06,99,,0.04,240000,,,2,1200
573315011,771,57331,77,182,1,1,092,09,0909,09,09,33,2,0912,5,01,1,06,97,,0.04,800000,2,,2,110750
573315011,771,57331,77,182,1,1,092,09,0909,09,09,33,2,0912,5,01,1,06,99,,0.04,800000,,,2,110750
573341011,771,57334,77,182,1,1,092,09,0910,10,10,31,2,0912,1,01,1,06,97,,0.02,160000,1,0.02,2,565175
573341011,771,57334,77,182,1,1,092,09,0910,10,10,31,2,0912,1,01,1,06,99,,0.02,160000,,0.02,2,565175
573591021,771,57359,77,182,1,1,095,09,0911,11,11,31,2,0911,1,02,1,06,97,,0.02,270000,2,,2,886000
573591021,771,57359,77,182,1,1,095,09,0911,11,11,31,2,0911,1,02,1,06,99,,0.02,270000,,,2,886000
573563011,771,57356,77,182,1,1,095,09,0912,12,12,32,2,0911,3,01,1,06,97,,0.02,400000,2,,2,249750
573563011,771,57356,77,182,1,1,095,09,0912,12,12,32,2,0911,3,01,1,06,99,,0.02,400000,,,2,249750
573566011,771,57356,77,182,1,1,095,09,0912,12,12,32,2,0911,6,01,1,06,97,,0.02,300000,2,,2,999000
573566011,771,57356,77,182,1,1,095,09,0912,12,12,32,2,0911,6,01,1,06,99,,0.02,300000,,,2,999000
573723021,771,57372,77,182,1,1,095,09,0913,13,13,31,2,0911,3,02,1,06,97,,0.03,450000,1,0.03,2,505500
573723021,771,57372,77,182,1,1,095,09,0913,13,13,31,2,0911,3,02,1,06,99,,0.03,450000,,0.03,2,505500
573711041,771,57371,77,182,1,1,095,09,0914,14,14,32,2,0910,1,04,1,06,01,01,4.9,3800000,2,,2,78525
573711041,771,57371,77,182,1,1,095,09,0914,14,14,32,2,0910,1,04,1,06,02,01,0.17,300000,2,,2,78525
573711041,771,57371,77,182,1,1,095,09,0914,14,14,32,2,0910,1,04,1,06,99,,5.07,4100000,,,2,78525
573981011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,01,1,06,97,,0.02,440000,2,,2,6917
573981011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,01,1,06,99,,0.02,440000,,,2,6917
573981021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,02,1,06,98,10,0.01,300000,2,,2,6917
573981021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,02,1,06,99,,0.01,300000,,,2,6917
573251021,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,1,02,1,06,97,,0.02,1480000,2,,2,2325
573251021,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,1,02,1,06,99,,0.02,1480000,,,2,2325
573193011,771,57319,77,182,1,1,095,09,0931,31,31,31,2,0910,3,01,1,06,98,10,0.01,700000,1,0.01,2,1259000
573193011,771,57319,77,182,1,1,095,09,0931,31,31,31,2,0910,3,01,1,06,99,,0.01,700000,,0.01,2,1259000
573193021,771,57319,77,182,1,1,095,09,0931,31,31,31,2,0910,3,02,1,06,97,,0.02,110000,2,,2,1259000
573193021,771,57319,77,182,1,1,095,09,0931,31,31,31,2,0910,3,02,1,06,99,,0.02,110000,,,2,1259000
573124021,771,57312,77,182,1,1,095,09,0931,31,31,11,2,0910,4,02,1,06,97,,0.02,700000,2,,2,7350
573124021,771,57312,77,182,1,1,095,09,0931,31,31,11,2,0910,4,02,1,06,99,,0.02,700000,,,2,7350
573124031,771,57312,77,182,1,1,095,09,0931,31,31,11,2,0910,4,03,1,06,97,,0.02,500000,1,0.02,2,7350
573124031,771,57312,77,182,1,1,095,09,0931,31,31,11,2,0910,4,03,1,06,99,,0.02,500000,,0.02,2,7350
573041041,771,57304,77,182,1,1,093,09,0942,42,42,34,2,0920,1,04,1,06,97,,0.01,250000,2,,2,21350
573041041,771,57304,77,182,1,1,093,09,0942,42,42,34,2,0920,1,04,1,06,99,,0.01,250000,,,2,21350
573691011,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,1,01,1,06,97,,0.21,3000000,2,,2,83700
573691011,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,1,01,1,06,99,,0.21,3000000,,,2,83700
573692021,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,2,02,1,06,97,,0.12,1500000,2,,2,111600
573692021,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,2,02,1,06,99,,0.12,1500000,,,2,111600
573694011,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,4,01,1,06,97,,0.9,4000000,2,,2,251100
573694011,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,4,01,1,06,99,,0.9,4000000,,,2,251100
573695011,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,5,01,1,06,97,,0.75,4500000,1,0.75,2,195300
573695011,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,5,01,1,06,99,,0.75,4500000,,0.75,2,195300
573695021,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,5,02,1,06,97,,0.48,2500000,2,,2,195300
573695021,771,57369,77,182,1,1,093,09,0943,43,43,31,2,0920,5,02,1,06,99,,0.48,2500000,,,2,195300
573474021,771,57347,77,182,1,1,093,09,0944,44,44,36,2,0920,4,02,1,06,97,,0.03,1600000,1,0.03,2,54250
573474021,771,57347,77,182,1,1,093,09,0944,44,44,36,2,0920,4,02,1,06,99,,0.03,1600000,,0.03,2,54250
573464041,771,57346,77,182,1,1,093,09,0946,46,46,21,2,0922,4,04,1,06,01,01,1,1870000,2,,2,11590
573464041,771,57346,77,182,1,1,093,09,0946,46,46,21,2,0922,4,04,1,06,02,01,0.5,900000,2,,2,11590
573464041,771,57346,77,182,1,1,093,09,0946,46,46,21,2,0922,4,04,1,06,97,,0.12,1950000,2,,2,11590
573464041,771,57346,77,182,1,1,093,09,0946,46,46,21,2,0922,4,04,1,06,99,,1.62,4720000,,,2,11590
573441041,771,57344,77,182,1,1,093,09,0946,46,46,33,2,0922,1,04,1,06,01,01,2.16,3456000,2,,2,26500
573441041,771,57344,77,182,1,1,093,09,0946,46,46,33,2,0922,1,04,1,06,02,01,0.71,1136000,2,,2,26500
573441041,771,57344,77,182,1,1,093,09,0946,46,46,33,2,0922,1,04,1,06,99,,2.87,4592000,,,2,26500
573443021,771,57344,77,182,1,1,093,09,0946,46,46,33,2,0922,3,02,1,06,01,01,0.08,128000,2,,2,53000
573443021,771,57344,77,182,1,1,093,09,0946,46,46,33,2,0922,3,02,1,06,02,01,0.16,256000,2,,2,53000
573443021,771,57344,77,182,1,1,093,09,0946,46,46,33,2,0922,3,02,1,06,99,,0.24,384000,,,2,53000
575913021,771,57591,77,182,1,1,093,09,0957,57,57,21,2,0923,3,02,1,06,97,,0.01,1600000,1,0.01,2,29625
575913021,771,57591,77,182,1,1,093,09,0957,57,57,21,2,0923,3,02,1,06,99,,0.01,1600000,,0.01,2,29625
575215021,771,57521,77,182,1,1,093,09,0959,59,59,34,2,0923,5,02,1,06,97,,0.47,3000000,2,,2,400525
575215021,771,57521,77,182,1,1,093,09,0959,59,59,34,2,0923,5,02,1,06,99,,0.47,3000000,,,2,400525
575164011,771,57516,77,182,1,1,093,09,0960,60,60,36,2,0921,4,01,1,06,97,,0.03,500000,1,0.03,2,20100
575164011,771,57516,77,182,1,1,093,09,0960,60,60,36,2,0921,4,01,1,06,99,,0.03,500000,,0.03,2,20100
575144021,771,57514,77,182,1,1,093,09,0960,60,60,37,2,0921,4,02,1,06,97,,0.06,2500000,2,,2,212400
575144021,771,57514,77,182,1,1,093,09,0960,60,60,37,2,0921,4,02,1,06,99,,0.06,2500000,,,2,212400
577393031,771,57739,77,182,1,1,093,09,0967,67,67,21,2,0924,3,03,1,06,01,09,0.03,977000,2,,2,6650
577393031,771,57739,77,182,1,1,093,09,0967,67,67,21,2,0924,3,03,1,06,99,,0.03,977000,,,2,6650
577733021,771,57773,77,182,1,1,091,09,0902,02,02,34,2,0932,3,02,1,06,01,03,0.01,40000,2,,2,186200
577733021,771,57773,77,182,1,1,091,09,0902,02,02,34,2,0932,3,02,1,06,99,,0.01,40000,,,2,186200
577715021,771,57771,77,182,1,1,091,09,0902,02,02,33,2,0932,5,02,1,06,97,,0.01,300000,1,0.01,2,986375
577715021,771,57771,77,182,1,1,091,09,0902,02,02,33,2,0932,5,02,1,06,99,,0.01,300000,,0.01,2,986375
577761031,771,57776,77,182,1,1,091,09,0903,03,03,33,2,0931,1,03,1,06,98,10,0.01,150000,2,,2,278000
577761031,771,57776,77,182,1,1,091,09,0903,03,03,33,2,0931,1,03,1,06,99,,0.01,150000,,,2,278000
577762011,771,57776,77,182,1,1,091,09,0903,03,03,33,2,0931,2,01,1,06,98,10,0.02,70000,2,,2,27800
577762011,771,57776,77,182,1,1,091,09,0903,03,03,33,2,0931,2,01,1,06,99,,0.02,70000,,,2,27800
