HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b11bq1,b11bq3,b11bq4,b11bq5,b11bq6,NSC,MLT
566012021,771,56601,77,182,1,1,294,29,2901,01,01,34,1,2921,2,02,1,13,5,1600,,,1600,2,29400
566014011,771,56601,77,182,1,1,294,29,2901,01,01,34,1,2921,4,01,1,13,4,1100,0,0,1100,2,970200
566014011,771,56601,77,182,1,1,294,29,2901,01,01,34,1,2921,4,01,1,13,5,1100,0,0,1100,2,970200
566014021,771,56601,77,182,1,1,294,29,2901,01,01,34,1,2921,4,02,1,13,4,1100,,,1100,2,970200
566014021,771,56601,77,182,1,1,294,29,2901,01,01,34,1,2921,4,02,1,13,5,1100,,,1100,2,970200
566016021,771,56601,77,182,1,1,294,29,2901,01,01,34,1,2921,6,02,1,13,4,1100,,,1100,2,382200
566016021,771,56601,77,182,1,1,294,29,2901,01,01,34,1,2921,6,02,1,13,5,1100,,,1100,2,382200
566081011,771,56608,77,182,1,1,294,29,2901,01,01,38,1,2921,1,01,1,13,4,3500,0,0,3500,2,214650
566081011,771,56608,77,182,1,1,294,29,2901,01,01,38,1,2921,1,01,1,13,5,3500,0,0,3500,2,214650
566084021,771,56608,77,182,1,1,294,29,2901,01,01,38,1,2921,4,02,1,13,4,1200,0,0,1200,2,381600
566084021,771,56608,77,182,1,1,294,29,2901,01,01,38,1,2921,4,02,1,13,5,1200,0,0,1200,2,381600
566671011,771,56667,77,182,1,1,294,29,2902,02,02,11,1,2921,1,01,1,13,4,1150,0,0,1150,2,1250
566671011,771,56667,77,182,1,1,294,29,2902,02,02,11,1,2921,1,01,1,13,5,1150,0,0,1150,2,1250
566671021,771,56667,77,182,1,1,294,29,2902,02,02,11,1,2921,1,02,1,13,4,1150,0,0,1150,2,1250
566671021,771,56667,77,182,1,1,294,29,2902,02,02,11,1,2921,1,02,1,13,5,1150,0,0,1150,2,1250
566611011,771,56661,77,182,1,1,294,29,2903,03,03,35,1,2921,1,01,1,13,4,1200,0,0,1200,2,440725
566611011,771,56661,77,182,1,1,294,29,2903,03,03,35,1,2921,1,01,1,13,5,1200,0,0,1200,2,440725
566611021,771,56661,77,182,1,1,294,29,2903,03,03,35,1,2921,1,02,1,13,4,1200,,,1200,2,440725
566611021,771,56661,77,182,1,1,294,29,2903,03,03,35,1,2921,1,02,1,13,5,1200,,,1200,2,440725
566681011,771,56668,77,182,1,1,294,29,2903,03,03,21,1,2921,1,01,1,13,4,1000,0,0,1000,2,7800
566681011,771,56668,77,182,1,1,294,29,2903,03,03,21,1,2921,1,01,1,13,5,1000,0,0,1000,2,7800
566854031,771,56685,77,182,1,1,294,29,2906,06,06,21,1,2922,4,03,1,13,4,15000,0,0,15000,2,28017
566854031,771,56685,77,182,1,1,294,29,2906,06,06,21,1,2922,4,03,1,13,5,15000,0,0,15000,2,28017
566812011,771,56681,77,182,1,1,294,29,2908,08,08,32,1,2920,2,01,1,13,4,2200,0,800,3000,2,115200
566812011,771,56681,77,182,1,1,294,29,2908,08,08,32,1,2920,2,01,1,13,5,2200,0,800,3000,2,115200
566816011,771,56681,77,182,1,1,294,29,2908,08,08,32,1,2920,6,01,1,13,2,10000,0,127500,137500,2,864000
566816011,771,56681,77,182,1,1,294,29,2908,08,08,32,1,2920,6,01,1,13,5,10000,0,127500,137500,2,864000
564311011,771,56431,77,182,1,1,294,29,2911,11,11,33,1,2922,1,01,1,13,4,3000,0,0,3000,2,128333
564311011,771,56431,77,182,1,1,294,29,2911,11,11,33,1,2922,1,01,1,13,5,3000,0,0,3000,2,128333
564311031,771,56431,77,182,1,1,294,29,2911,11,11,33,1,2922,1,03,1,13,4,24000,0,0,24000,2,128333
564311031,771,56431,77,182,1,1,294,29,2911,11,11,33,1,2922,1,03,1,13,5,24000,0,0,24000,2,128333
564313011,771,56431,77,182,1,1,294,29,2911,11,11,33,1,2922,3,01,1,13,4,11000,0,0,11000,2,113750
564313011,771,56431,77,182,1,1,294,29,2911,11,11,33,1,2922,3,01,1,13,5,11000,0,0,11000,2,113750
564314021,771,56431,77,182,1,1,294,29,2911,11,11,33,1,2922,4,02,1,13,4,30000,0,0,30000,2,1111250
564314021,771,56431,77,182,1,1,294,29,2911,11,11,33,1,2922,4,02,1,13,5,30000,0,0,30000,2,1111250
564745011,771,56474,77,182,1,1,292,29,2914,14,14,32,2,2913,5,01,1,13,4,25000,0,0,25000,2,18150
564745011,771,56474,77,182,1,1,292,29,2914,14,14,32,2,2913,5,01,1,13,5,25000,0,0,25000,2,18150
564155011,771,56415,77,182,1,1,293,29,2919,19,19,32,2,2912,5,01,1,13,4,575,,,575,2,112750
564155011,771,56415,77,182,1,1,293,29,2919,19,19,32,2,2912,5,01,1,13,5,575,,,575,2,112750
564121011,771,56412,77,182,1,1,292,29,2920,20,20,21,2,2911,1,01,1,13,4,1000,,,1000,2,239400
564121011,771,56412,77,182,1,1,292,29,2920,20,20,21,2,2911,1,01,1,13,5,1000,,,1000,2,239400
564121021,771,56412,77,182,1,1,292,29,2920,20,20,21,2,2911,1,02,1,13,4,1000,,,1000,2,239400
564121021,771,56412,77,182,1,1,292,29,2920,20,20,21,2,2911,1,02,1,13,5,1000,,,1000,2,239400
564124031,771,56412,77,182,1,1,292,29,2920,20,20,21,2,2911,4,03,1,13,4,1000,,,1000,2,353400
564124031,771,56412,77,182,1,1,292,29,2920,20,20,21,2,2911,4,03,1,13,5,1000,,,1000,2,353400
564161011,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,1,01,1,13,4,900,,,900,2,212625
564161011,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,1,01,1,13,5,900,,,900,2,212625
564161021,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,1,02,1,13,4,1200,,,1200,2,212625
564161021,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,1,02,1,13,5,1200,,,1200,2,212625
564161031,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,1,03,1,13,4,1200,,,1200,2,212625
564161031,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,1,03,1,13,5,1200,,,1200,2,212625
564161041,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,1,04,1,13,4,1100,,,1100,2,212625
564161041,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,1,04,1,13,5,1100,,,1100,2,212625
564164011,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,4,01,1,13,4,1100,,,1100,2,546000
564164011,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,4,01,1,13,5,1100,,,1100,2,546000
564164021,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,4,02,1,13,4,1200,,,1200,2,546000
564164021,771,56416,77,182,1,1,292,29,2920,20,20,33,2,2911,4,02,1,13,5,1200,,,1200,2,546000
564071011,771,56407,77,182,1,1,292,29,2922,22,22,31,2,2911,1,01,1,13,4,1200,,,1200,2,524975
564071011,771,56407,77,182,1,1,292,29,2922,22,22,31,2,2911,1,01,1,13,5,1200,,,1200,2,524975
564071041,771,56407,77,182,1,1,292,29,2922,22,22,31,2,2911,1,04,1,13,4,1200,,,1200,2,524975
564071041,771,56407,77,182,1,1,292,29,2922,22,22,31,2,2911,1,04,1,13,5,1200,,,1200,2,524975
564401011,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,1,01,1,13,4,1500,,,1500,2,38100
564401011,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,1,01,1,13,5,1500,,,1500,2,38100
564401031,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,1,03,1,13,4,2000,,,2000,2,38100
564401031,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,1,03,1,13,5,2000,,,2000,2,38100
564402011,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,2,01,1,13,4,2200,,,2200,2,12700
564402011,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,2,01,1,13,5,2200,,,2200,2,12700
564403021,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,3,02,1,13,4,2200,,,2200,2,165100
564403021,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,3,02,1,13,5,2200,,,2200,2,165100
564404011,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,4,01,1,13,4,2500,,,2500,2,412750
564404011,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,4,01,1,13,5,2500,,,2500,2,412750
564404021,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,4,02,1,13,4,2500,,,2500,2,412750
564404021,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,4,02,1,13,5,2500,,,2500,2,412750
564405011,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,5,01,1,13,4,2200,,,2200,2,12700
564405011,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,5,01,1,13,5,2200,,,2200,2,12700
564405021,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,5,02,1,13,4,2200,,,2200,2,12700
564405021,771,56440,77,182,1,1,294,29,2901,01,01,40,2,2921,5,02,1,13,5,2200,,,2200,2,12700
564461011,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,1,01,1,13,4,500,,,500,2,170925
564461011,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,1,01,1,13,5,500,,,500,2,170925
564461031,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,1,03,1,13,4,500,,,500,2,170925
564461031,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,1,03,1,13,5,500,,,500,2,170925
564461041,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,1,04,1,13,4,2000,,,2000,2,170925
564461041,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,1,04,1,13,5,2000,,,2000,2,170925
564464011,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,4,01,1,13,4,700,,,700,2,83475
564464011,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,4,01,1,13,5,700,,,700,2,83475
564464021,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,4,02,1,13,4,1500,,,1500,2,83475
564464021,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,4,02,1,13,5,1500,,,1500,2,83475
564464031,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,4,03,1,13,4,3600,,,3600,2,83475
564464031,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,4,03,1,13,5,3600,,,3600,2,83475
564464041,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,4,04,1,13,4,600,,,600,2,83475
564464041,771,56446,77,182,1,1,294,29,2901,01,01,38,2,2921,4,04,1,13,5,600,,,600,2,83475
564441011,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,1,01,1,13,4,1200,,,1200,2,187200
564441011,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,1,01,1,13,5,1200,,,1200,2,187200
564441021,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,1,02,1,13,4,1200,,,1200,2,187200
564441021,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,1,02,1,13,5,1200,,,1200,2,187200
564442011,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,2,01,1,13,4,1200,,,1200,2,93600
564442011,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,2,01,1,13,5,1200,,,1200,2,93600
564445011,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,5,01,1,13,4,1200,,,1200,2,304200
564445011,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,5,01,1,13,5,1200,,,1200,2,304200
564445021,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,5,02,1,13,4,800,,,800,2,304200
564445021,771,56444,77,182,1,1,294,29,2901,01,01,32,2,2921,5,02,1,13,5,800,,,800,2,304200
564481011,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,1,01,1,13,4,2000,2000,2000,2000,2,151900
564481011,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,1,01,1,13,5,2000,2000,2000,2000,2,151900
564481021,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,1,02,1,13,4,3000,3000,3000,3000,2,151900
564481021,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,1,02,1,13,5,3000,3000,3000,3000,2,151900
564481031,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,1,03,1,13,4,2000,2000,2000,2000,2,151900
564481031,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,1,03,1,13,5,2000,2000,2000,2000,2,151900
564482011,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,2,01,1,13,4,1000,,,1000,2,14700
564482011,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,2,01,1,13,5,1000,,,1000,2,14700
564484011,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,4,01,1,13,4,1000,1000,1000,1000,2,514500
564484011,771,56448,77,182,1,1,294,29,2901,01,01,39,2,2921,4,01,1,13,5,1000,1000,1000,1000,2,514500
564831011,771,56483,77,182,1,1,294,29,2901,01,01,33,2,2921,1,01,1,13,4,2500,,,2500,2,356150
564831011,771,56483,77,182,1,1,294,29,2901,01,01,33,2,2921,1,01,1,13,5,2500,,,2500,2,356150
564831021,771,56483,77,182,1,1,294,29,2901,01,01,33,2,2921,1,02,1,13,4,1000,,,1000,2,356150
564831021,771,56483,77,182,1,1,294,29,2901,01,01,33,2,2921,1,02,1,13,5,1000,,,1000,2,356150
564834011,771,56483,77,182,1,1,294,29,2901,01,01,33,2,2921,4,01,1,13,4,2500,,,2500,2,1445550
564834011,771,56483,77,182,1,1,294,29,2901,01,01,33,2,2921,4,01,1,13,5,2500,,,2500,2,1445550
564834021,771,56483,77,182,1,1,294,29,2901,01,01,33,2,2921,4,02,1,13,4,1000,,,1000,2,1445550
564834021,771,56483,77,182,1,1,294,29,2901,01,01,33,2,2921,4,02,1,13,5,1000,,,1000,2,1445550
564871011,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,1,01,1,13,4,1000,,,1000,2,401800
564871011,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,1,01,1,13,5,1000,,,1000,2,401800
564871021,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,1,02,1,13,4,1000,,,1000,2,401800
564871021,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,1,02,1,13,5,1000,,,1000,2,401800
564873021,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,3,02,1,13,4,1000,,,1000,2,166600
564873021,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,3,02,1,13,5,1000,,,1000,2,166600
564875021,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,5,02,1,13,4,2000,,,2000,2,19600
564875021,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,5,02,1,13,5,2000,,,2000,2,19600
564876021,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,6,02,1,13,4,1000,,,1000,2,235200
564876021,771,56487,77,182,1,1,294,29,2901,01,01,34,2,2921,6,02,1,13,5,1000,,,1000,2,235200
564821041,771,56482,77,182,1,1,294,29,2901,01,01,11,2,2921,1,04,1,13,4,2000,,,2000,2,2688
564821041,771,56482,77,182,1,1,294,29,2901,01,01,11,2,2921,1,04,1,13,5,2000,,,2000,2,2688
564803031,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,3,03,1,13,4,1100,,,1100,2,3600
564803031,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,3,03,1,13,5,1100,,,1100,2,3600
564804011,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,4,01,1,13,4,1100,,,1100,2,36000
564804011,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,4,01,1,13,5,1100,,,1100,2,36000
564804021,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,4,02,1,13,4,1100,,,1100,2,36000
564804021,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,4,02,1,13,5,1100,,,1100,2,36000
564804031,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,4,03,1,13,4,1100,,,1100,2,36000
564804031,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,4,03,1,13,5,1100,,,1100,2,36000
564804041,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,4,04,1,13,4,1100,,,1100,2,36000
564804041,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,4,04,1,13,5,1100,,,1100,2,36000
564805011,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,5,01,1,13,4,1100,,,1100,2,3600
564805011,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,5,01,1,13,5,1100,,,1100,2,3600
564806011,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,6,01,1,13,4,1100,,,1100,2,3600
564806011,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,6,01,1,13,5,1100,,,1100,2,3600
564806021,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,6,02,1,13,4,1100,,,1100,2,3600
564806021,771,56480,77,182,1,1,294,29,2901,01,01,21,2,2921,6,02,1,13,5,1100,,,1100,2,3600
564861011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,1,01,1,13,4,1200,,,1200,2,4900
564861011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,1,01,1,13,5,1200,,,1200,2,4900
564861021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,1,02,1,13,4,1200,,,1200,2,4900
564861021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,1,02,1,13,5,1200,,,1200,2,4900
564861031,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,1,03,1,13,4,1200,,,1200,2,4900
564861031,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,1,03,1,13,5,1200,,,1200,2,4900
564861041,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,1,04,1,13,4,1200,,,1200,2,4900
564861041,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,1,04,1,13,5,1200,,,1200,2,4900
564863011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,3,01,1,13,4,1200,,,1200,2,8575
564863011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,3,01,1,13,5,1200,,,1200,2,8575
564863021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,3,02,1,13,4,1200,,,1200,2,8575
564863021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,3,02,1,13,5,1200,,,1200,2,8575
564864011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,4,01,1,13,4,1200,,,1200,2,45325
564864011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,4,01,1,13,5,1200,,,1200,2,45325
564864021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,4,02,1,13,4,1200,,,1200,2,45325
564864021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,4,02,1,13,5,1200,,,1200,2,45325
564865011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,5,01,1,13,4,1200,,,1200,2,2450
564865011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,5,01,1,13,5,1200,,,1200,2,2450
564865021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,5,02,1,13,4,1200,,,1200,2,2450
564865021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,5,02,1,13,5,1200,,,1200,2,2450
564866011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,6,01,1,13,4,1200,,,1200,2,33075
564866011,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,6,01,1,13,5,1200,,,1200,2,33075
564866021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,6,02,1,13,4,1200,,,1200,2,33075
564866021,771,56486,77,182,1,1,294,29,2902,02,02,21,2,2921,6,02,1,13,5,1200,,,1200,2,33075
564841021,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,1,02,1,13,4,2000,,,2000,2,53200
564841021,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,1,02,1,13,5,2000,,,2000,2,53200
564841031,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,1,03,1,13,4,2000,,,2000,2,53200
564841031,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,1,03,1,13,5,2000,,,2000,2,53200
564841041,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,1,04,1,13,4,2000,,,2000,2,53200
564841041,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,1,04,1,13,5,2000,,,2000,2,53200
564843021,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,3,02,1,13,4,2000,,,2000,2,53200
564843021,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,3,02,1,13,5,2000,,,2000,2,53200
564844011,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,4,01,1,13,4,2000,,,2000,2,1675800
564844011,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,4,01,1,13,5,2000,,,2000,2,1675800
564844021,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,4,02,1,13,4,2000,,,2000,2,1675800
564844021,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,4,02,1,13,5,2000,,,2000,2,1675800
564845021,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,5,02,1,13,4,2000,,,2000,2,39900
564845021,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,5,02,1,13,5,2000,,,2000,2,39900
564846011,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,6,01,1,13,4,2000,,,2000,2,239400
564846011,771,56484,77,182,1,1,294,29,2902,02,02,32,2,2921,6,01,1,13,5,2000,,,2000,2,239400
564881011,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,1,01,1,13,4,1100,,,1100,2,4375
564881011,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,1,01,1,13,5,1100,,,1100,2,4375
564881021,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,1,02,1,13,4,1100,,,1100,2,4375
564881021,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,1,02,1,13,5,1100,,,1100,2,4375
564882011,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,2,01,1,13,4,1100,,,1100,2,1250
564882011,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,2,01,1,13,5,1100,,,1100,2,1250
564884011,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,4,01,1,13,4,1100,,,1100,2,7500
564884011,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,4,01,1,13,5,1100,,,1100,2,7500
564884021,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,4,02,1,13,4,1100,,,1100,2,7500
564884021,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,4,02,1,13,5,1100,,,1100,2,7500
564884031,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,4,03,1,13,4,1100,,,1100,2,7500
564884031,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,4,03,1,13,5,1100,,,1100,2,7500
564884041,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,4,04,1,13,4,1100,,,1100,2,7500
564884041,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,4,04,1,13,5,1100,,,1100,2,7500
564885011,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,5,01,1,13,4,1100,,,1100,2,6250
564885011,771,56488,77,182,1,1,294,29,2902,02,02,11,2,2921,5,01,1,13,5,1100,,,1100,2,6250
568331011,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,1,01,1,13,4,2000,,,2000,2,148850
568331011,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,1,01,1,13,5,2000,,,2000,2,148850
568331021,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,1,02,1,13,4,2200,,,2200,2,148850
568331021,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,1,02,1,13,5,2200,,,2200,2,148850
568331031,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,1,03,1,13,4,2500,,,2500,2,148850
568331031,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,1,03,1,13,5,2500,,,2500,2,148850
568331041,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,1,04,1,13,4,2200,,,2200,2,148850
568331041,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,1,04,1,13,5,2200,,,2200,2,148850
568333021,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,3,02,1,13,4,2200,,,2200,2,389300
568333021,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,3,02,1,13,5,2200,,,2200,2,389300
568334011,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,4,01,1,13,4,2500,,,2500,2,1251867
568334011,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,4,01,1,13,5,2500,,,2500,2,1251867
568334031,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,4,03,1,13,4,2200,,,2200,2,1251867
568334031,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,4,03,1,13,5,2200,,,2200,2,1251867
568336011,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,6,01,1,13,4,2500,,,2500,2,1534300
568336011,771,56833,77,182,1,1,294,29,2902,02,02,31,2,2921,6,01,1,13,5,2500,,,2500,2,1534300
568371011,771,56837,77,182,1,1,294,29,2903,03,03,34,2,2921,1,01,1,13,4,1000,,,1000,2,606800
568371011,771,56837,77,182,1,1,294,29,2903,03,03,34,2,2921,1,01,1,13,5,1000,,,1000,2,606800
568371021,771,56837,77,182,1,1,294,29,2903,03,03,34,2,2921,1,02,1,13,4,1000,,,1000,2,606800
568371021,771,56837,77,182,1,1,294,29,2903,03,03,34,2,2921,1,02,1,13,5,1000,,,1000,2,606800
568374021,771,56837,77,182,1,1,294,29,2903,03,03,34,2,2921,4,02,1,13,4,1000,,,1000,2,705200
568374021,771,56837,77,182,1,1,294,29,2903,03,03,34,2,2921,4,02,1,13,5,1000,,,1000,2,705200
568323011,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,3,01,1,13,4,2000,,,2000,2,28050
568323011,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,3,01,1,13,5,2000,,,2000,2,28050
568324011,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,4,01,1,13,4,2500,,,2500,2,252450
568324011,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,4,01,1,13,5,2500,,,2500,2,252450
568324021,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,4,02,1,13,4,2500,,,2500,2,252450
568324021,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,4,02,1,13,5,2500,,,2500,2,252450
568324031,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,4,03,1,13,4,2500,,,2500,2,252450
568324031,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,4,03,1,13,5,2500,,,2500,2,252450
568326021,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,6,02,1,13,4,2500,,,2500,2,589050
568326021,771,56832,77,182,1,1,294,29,2903,03,03,31,2,2921,6,02,1,13,5,2500,,,2500,2,589050
568311021,771,56831,77,182,1,1,294,29,2903,03,03,32,2,2921,1,02,1,13,4,2000,,,2000,2,38100
568311021,771,56831,77,182,1,1,294,29,2903,03,03,32,2,2921,1,02,1,13,5,2000,,,2000,2,38100
