HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b14q2,b14q3,b14q4,b14q5,b14q6,b14q7,b14q8,NSC,MLT
561821041,771,56182,77,182,1,1,281,28,2801,01,01,36,2,2822,1,04,1,16,11,,140,70,,,210,2,88400
561821041,771,56182,77,182,1,1,281,28,2801,01,01,36,2,2822,1,04,1,16,97,,140,70,0,0,210,2,88400
561824021,771,56182,77,182,1,1,281,28,2801,01,01,36,2,2822,4,02,1,16,11,,120,,,,120,2,1029600
561824021,771,56182,77,182,1,1,281,28,2801,01,01,36,2,2822,4,02,1,16,97,,120,0,0,0,120,2,1029600
561801021,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,1,02,1,16,02,,,20000,,,20000,2,19520
561801021,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,1,02,1,16,97,,0,20000,0,0,20000,2,19520
561801031,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,1,03,1,16,11,,250,,,,250,2,19520
561801031,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,1,03,1,16,97,,250,0,0,0,250,2,19520
561803011,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,3,01,1,16,10,,7000,,,,7000,2,12200
561803011,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,3,01,1,16,11,,650,,,,650,2,12200
561803011,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,3,01,1,16,97,,7650,0,0,0,7650,2,12200
561804021,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,4,02,1,16,11,,500,,,,500,2,239933
561804021,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,4,02,1,16,97,,500,0,0,0,500,2,239933
561805011,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,5,01,1,16,11,,450,,,,450,2,12200
561805011,771,56180,77,182,1,1,281,28,2802,02,02,21,2,2822,5,01,1,16,97,,450,0,0,0,450,2,12200
561861051,771,56186,77,182,1,1,281,28,2802,02,02,11,2,2822,1,05,1,16,02,,,,30400,,30400,2,12550
561861051,771,56186,77,182,1,1,281,28,2802,02,02,11,2,2822,1,05,1,16,97,,0,0,30400,0,30400,2,12550
561865021,771,56186,77,182,1,1,281,28,2802,02,02,11,2,2822,5,02,1,16,02,,,,40500,,40500,2,50200
561865021,771,56186,77,182,1,1,281,28,2802,02,02,11,2,2822,5,02,1,16,97,,0,0,40500,0,40500,2,50200
561844011,771,56184,77,182,1,1,281,28,2802,02,02,31,2,2822,4,01,1,16,02,,,85600,,,85600,2,2664500
561844011,771,56184,77,182,1,1,281,28,2802,02,02,31,2,2822,4,01,1,16,97,,0,85600,0,0,85600,2,2664500
561844021,771,56184,77,182,1,1,281,28,2802,02,02,31,2,2822,4,02,1,16,02,,,,49600,,49600,2,2664500
561844021,771,56184,77,182,1,1,281,28,2802,02,02,31,2,2822,4,02,1,16,97,,0,0,49600,0,49600,2,2664500
561881021,771,56188,77,182,1,1,281,28,2802,02,02,33,2,2822,1,02,1,16,02,,,,200000,,200000,2,224750
561881021,771,56188,77,182,1,1,281,28,2802,02,02,33,2,2822,1,02,1,16,97,,0,0,200000,0,200000,2,224750
560371021,771,56037,77,182,1,1,281,28,2802,02,02,35,2,2822,1,02,1,16,02,,,,60000,,60000,2,489900
560371021,771,56037,77,182,1,1,281,28,2802,02,02,35,2,2822,1,02,1,16,97,,0,0,60000,0,60000,2,489900
560394011,771,56039,77,182,1,1,281,28,2803,03,03,34,2,2822,4,01,1,16,02,,,170000,,,170000,2,419150
560394011,771,56039,77,182,1,1,281,28,2803,03,03,34,2,2822,4,01,1,16,97,,0,170000,0,0,170000,2,419150
560395021,771,56039,77,182,1,1,281,28,2803,03,03,34,2,2822,5,02,1,16,11,,700,,,,700,2,45450
560395021,771,56039,77,182,1,1,281,28,2803,03,03,34,2,2822,5,02,1,16,97,,700,0,0,0,700,2,45450
560326041,771,56032,77,182,1,1,281,28,2803,03,03,11,2,2822,6,04,1,16,02,,,5000,,,5000,2,135920
560326041,771,56032,77,182,1,1,281,28,2803,03,03,11,2,2822,6,04,1,16,97,,0,5000,0,0,5000,2,135920
560314011,771,56031,77,182,1,1,281,28,2803,03,03,21,2,2822,4,01,1,16,02,,,,51300,,51300,2,215175
560314011,771,56031,77,182,1,1,281,28,2803,03,03,21,2,2822,4,01,1,16,97,,0,0,51300,0,51300,2,215175
560302021,771,56030,77,182,1,1,281,28,2803,03,03,32,2,2822,2,02,1,16,01,,400000,,,,400000,2,172200
560302021,771,56030,77,182,1,1,281,28,2803,03,03,32,2,2822,2,02,1,16,97,,400000,0,0,0,400000,2,172200
560303021,771,56030,77,182,1,1,281,28,2803,03,03,32,2,2822,3,02,1,16,02,,1150000,,,,1150000,2,164000
560303021,771,56030,77,182,1,1,281,28,2803,03,03,32,2,2822,3,02,1,16,97,,1150000,0,0,0,1150000,2,164000
560361011,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,1,01,1,16,13,,3300,,,,3300,2,163150
560361011,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,1,01,1,16,97,,3300,0,0,0,3300,2,163150
560361021,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,1,02,1,16,13,,15000,,,,15000,2,163150
560361021,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,1,02,1,16,97,,15000,0,0,0,15000,2,163150
560361031,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,1,03,1,16,13,,20000,,,,20000,2,163150
560361031,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,1,03,1,16,97,,20000,0,0,0,20000,2,163150
560364021,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,4,02,1,16,01,,,,,,0,2,2522550
560364021,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,4,02,1,16,09,,30000,,,,30000,2,2522550
560364021,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,4,02,1,16,13,,,,,,0,2,2522550
560364021,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,4,02,1,16,97,,30000,0,0,0,30000,2,2522550
560366021,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,6,02,1,16,11,,700,,,,700,2,131775
560366021,771,56036,77,182,1,1,281,28,2803,03,03,31,2,2822,6,02,1,16,97,,700,0,0,0,700,2,131775
560341011,771,56034,77,182,1,1,281,28,2803,03,03,36,2,2822,1,01,1,16,02,,,,50000,,50000,2,177375
560341011,771,56034,77,182,1,1,281,28,2803,03,03,36,2,2822,1,01,1,16,97,,0,0,50000,0,50000,2,177375
560344021,771,56034,77,182,1,1,281,28,2803,03,03,36,2,2822,4,02,1,16,20,,,,5400,,5400,2,1107250
560344021,771,56034,77,182,1,1,281,28,2803,03,03,36,2,2822,4,02,1,16,98,,0,0,5400,0,5400,2,1107250
560345011,771,56034,77,182,1,1,281,28,2803,03,03,36,2,2822,5,01,1,16,02,,,,14000,,14000,2,220375
560345011,771,56034,77,182,1,1,281,28,2803,03,03,36,2,2822,5,01,1,16,97,,0,0,14000,0,14000,2,220375
560382011,771,56038,77,182,1,1,281,28,2803,03,03,35,2,2822,2,01,1,16,02,,,15000,20000,,35000,2,88350
560382011,771,56038,77,182,1,1,281,28,2803,03,03,35,2,2822,2,01,1,16,97,,0,15000,20000,0,35000,2,88350
560531011,771,56053,77,182,1,1,281,28,2803,03,03,33,2,2822,1,01,1,16,02,,,20000,,,20000,2,76475
560531011,771,56053,77,182,1,1,281,28,2803,03,03,33,2,2822,1,01,1,16,97,,0,20000,0,0,20000,2,76475
560531041,771,56053,77,182,1,1,281,28,2803,03,03,33,2,2822,1,04,1,16,02,,,130000,,,130000,2,76475
560531041,771,56053,77,182,1,1,281,28,2803,03,03,33,2,2822,1,04,1,16,09,,,70000,,,70000,2,76475
560531041,771,56053,77,182,1,1,281,28,2803,03,03,33,2,2822,1,04,1,16,97,,0,200000,0,0,200000,2,76475
560532011,771,56053,77,182,1,1,281,28,2803,03,03,33,2,2822,2,01,1,16,02,,,30000,,,30000,2,13300
560532011,771,56053,77,182,1,1,281,28,2803,03,03,33,2,2822,2,01,1,16,97,,0,30000,0,0,30000,2,13300
560575011,771,56057,77,182,1,1,281,28,2804,04,04,31,2,2821,5,01,1,16,02,,,,70000,,70000,2,777375
560575011,771,56057,77,182,1,1,281,28,2804,04,04,31,2,2821,5,01,1,16,97,,0,0,70000,0,70000,2,777375
560591021,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,1,02,1,16,11,,420,,,,420,2,1305000
560591021,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,1,02,1,16,97,,420,0,0,0,420,2,1305000
560593011,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,3,01,1,16,19,,2260,,,,2260,2,449500
560593011,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,3,01,1,16,98,,2260,0,0,0,2260,2,449500
560593021,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,3,02,1,16,11,,150,,,,150,2,449500
560593021,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,3,02,1,16,97,,150,0,0,0,150,2,449500
560594011,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,4,01,1,16,11,,300,,,,300,2,227167
560594011,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,4,01,1,16,97,,300,0,0,0,300,2,227167
560594021,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,4,02,1,16,02,,,,4000,,4000,2,227167
560594021,771,56059,77,182,1,1,281,28,2804,04,04,34,2,2821,4,02,1,16,97,,0,0,4000,0,4000,2,227167
560755011,771,56075,77,182,1,1,281,28,2804,04,04,21,2,2821,5,01,1,16,11,,200,,,,200,2,12100
560755011,771,56075,77,182,1,1,281,28,2804,04,04,21,2,2821,5,01,1,16,97,,200,0,0,0,200,2,12100
560721011,771,56072,77,182,1,1,281,28,2804,04,04,39,2,2821,1,01,1,16,02,,,,15000,,15000,2,135000
560721011,771,56072,77,182,1,1,281,28,2804,04,04,39,2,2821,1,01,1,16,97,,0,0,15000,0,15000,2,135000
560722021,771,56072,77,182,1,1,281,28,2804,04,04,39,2,2821,2,02,1,16,02,,,,80000,,80000,2,28125
560722021,771,56072,77,182,1,1,281,28,2804,04,04,39,2,2821,2,02,1,16,97,,0,0,80000,0,80000,2,28125
560711011,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,1,01,1,16,06,,,1800,,,1800,2,1395900
560711011,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,1,01,1,16,97,,0,1800,0,0,1800,2,1395900
560712011,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,2,01,1,16,06,,,850,,,850,2,297000
560712011,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,2,01,1,16,09,,,1255,,,1255,2,297000
560712011,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,2,01,1,16,97,,0,2105,0,0,2105,2,297000
560712021,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,2,02,1,16,11,,,,60,,60,2,297000
560712021,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,2,02,1,16,97,,0,0,60,0,60,2,297000
560713011,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,3,01,1,16,20,,,,2500,,2500,2,400950
560713011,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,3,01,1,16,98,,0,0,2500,0,2500,2,400950
560713021,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,3,02,1,16,06,,,500,,,500,2,400950
560713021,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,3,02,1,16,97,,0,500,0,0,500,2,400950
560714021,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,4,02,1,16,15,,,,3450,,3450,2,259875
560714021,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,4,02,1,16,97,,0,0,3450,0,3450,2,259875
560715011,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,5,01,1,16,06,,,2300,4400,,6700,2,89100
560715011,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,5,01,1,16,97,,0,2300,4400,0,6700,2,89100
560715021,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,5,02,1,16,13,,,,,,0,2,89100
560715021,771,56071,77,182,1,1,281,28,2805,05,05,36,2,2820,5,02,1,16,97,,0,0,0,0,0,2,89100
560742021,771,56074,77,182,1,1,281,28,2805,05,05,39,2,2820,2,02,1,16,02,,,,11000,,11000,2,65975
560742021,771,56074,77,182,1,1,281,28,2805,05,05,39,2,2820,2,02,1,16,97,,0,0,11000,0,11000,2,65975
560931011,771,56093,77,182,1,1,281,28,2805,05,05,37,2,2820,1,01,1,16,02,,,,300000,,300000,2,412550
560931011,771,56093,77,182,1,1,281,28,2805,05,05,37,2,2820,1,01,1,16,97,,0,0,300000,0,300000,2,412550
560951011,771,56095,77,182,1,1,281,28,2805,05,05,31,2,2820,1,01,1,16,02,,,,50000,,50000,2,1421875
560951011,771,56095,77,182,1,1,281,28,2805,05,05,31,2,2820,1,01,1,16,97,,0,0,50000,0,50000,2,1421875
560951021,771,56095,77,182,1,1,281,28,2805,05,05,31,2,2820,1,02,1,16,02,,,50000,,,50000,2,1421875
560951021,771,56095,77,182,1,1,281,28,2805,05,05,31,2,2820,1,02,1,16,97,,0,50000,0,0,50000,2,1421875
560955021,771,56095,77,182,1,1,281,28,2805,05,05,31,2,2820,5,02,1,16,20,,,,18000,,18000,2,281250
560955021,771,56095,77,182,1,1,281,28,2805,05,05,31,2,2820,5,02,1,16,98,,0,0,18000,0,18000,2,281250
560972021,771,56097,77,182,1,1,281,28,2805,05,05,32,2,2820,2,02,1,16,02,,,40000,,,40000,2,482300
560972021,771,56097,77,182,1,1,281,28,2805,05,05,32,2,2820,2,02,1,16,97,,0,40000,0,0,40000,2,482300
560991011,771,56099,77,182,1,1,281,28,2805,05,05,34,2,2820,1,01,1,16,19,,30000,,,,30000,2,665000
560991011,771,56099,77,182,1,1,281,28,2805,05,05,34,2,2820,1,01,1,16,98,,30000,0,0,0,30000,2,665000
560991021,771,56099,77,182,1,1,281,28,2805,05,05,34,2,2820,1,02,1,16,19,,2150,,,,2150,2,665000
560991021,771,56099,77,182,1,1,281,28,2805,05,05,34,2,2820,1,02,1,16,98,,2150,0,0,0,2150,2,665000
560923011,771,56092,77,182,1,1,281,28,2805,05,05,35,2,2820,3,01,1,16,19,,1340,,,,1340,2,158950
560923011,771,56092,77,182,1,1,281,28,2805,05,05,35,2,2820,3,01,1,16,20,,,,450,,450,2,158950
560923011,771,56092,77,182,1,1,281,28,2805,05,05,35,2,2820,3,01,1,16,98,,1340,0,450,0,1790,2,158950
560926011,771,56092,77,182,1,1,281,28,2805,05,05,35,2,2820,6,01,1,16,11,,650,,,,650,2,238425
560926011,771,56092,77,182,1,1,281,28,2805,05,05,35,2,2820,6,01,1,16,97,,650,0,0,0,650,2,238425
560944021,771,56094,77,182,1,1,282,28,2806,06,06,36,2,2820,4,02,1,16,02,,,,8900,,8900,2,790575
560944021,771,56094,77,182,1,1,282,28,2806,06,06,36,2,2820,4,02,1,16,97,,0,0,8900,0,8900,2,790575
560946011,771,56094,77,182,1,1,282,28,2806,06,06,36,2,2820,6,01,1,16,02,,,4300,,,4300,2,174300
560946011,771,56094,77,182,1,1,282,28,2806,06,06,36,2,2820,6,01,1,16,97,,0,4300,0,0,4300,2,174300
560984021,771,56098,77,182,1,1,282,28,2806,06,06,32,2,2820,4,02,1,16,16,,,,,,0,2,1260475
560984021,771,56098,77,182,1,1,282,28,2806,06,06,32,2,2820,4,02,1,16,97,,0,0,0,0,0,2,1260475
560231021,771,56023,77,182,1,1,282,28,2806,06,06,37,2,2820,1,02,1,16,04,,,,,,0,2,1381800
560231021,771,56023,77,182,1,1,282,28,2806,06,06,37,2,2820,1,02,1,16,16,,,,30000,,30000,2,1381800
560231021,771,56023,77,182,1,1,282,28,2806,06,06,37,2,2820,1,02,1,16,97,,0,0,30000,0,30000,2,1381800
566351021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,1,02,1,16,02,,,,19500,,19500,2,40838
566351021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,1,02,1,16,10,,,,320,,320,2,40838
566351021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,1,02,1,16,11,,,,450,,450,2,40838
566351021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,1,02,1,16,15,,,,3900,,3900,2,40838
566351021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,1,02,1,16,97,,,,24170,,24170,2,40838
566351031,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,1,03,1,16,02,,,,38000,,38000,2,40838
566351031,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,1,03,1,16,97,,,,38000,,38000,2,40838
566353021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,3,02,1,16,02,,,,5200,,5200,2,18150
566353021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,3,02,1,16,97,,,,5200,,5200,2,18150
566356011,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,6,01,1,16,02,,,,20500,,20500,2,335775
566356011,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,6,01,1,16,97,,,,20500,,20500,2,335775
566356021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,6,02,1,16,02,,,,6200,,6200,2,335775
566356021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,6,02,1,16,10,,,,850,,850,2,335775
566356021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,6,02,1,16,11,,,,135,,135,2,335775
566356021,771,56635,77,182,1,1,292,29,2914,14,14,32,1,2913,6,02,1,16,97,,,,7185,,7185,2,335775
566371011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,1,01,1,16,02,,,,2500,,2500,2,1451600
566371011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,1,01,1,16,97,,,,2500,,2500,2,1451600
566371021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,1,02,1,16,02,,,,3500,,3500,2,1451600
566371021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,1,02,1,16,97,,,,3500,,3500,2,1451600
566372011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,2,01,1,16,02,,,,2500,,2500,2,229200
566372011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,2,01,1,16,10,,,,3500,,3500,2,229200
566372011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,2,01,1,16,20,,,,2700,,2700,2,229200
566372011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,2,01,1,16,97,,,,6000,,6000,2,229200
566372011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,2,01,1,16,98,,,,2700,,2700,2,229200
566372021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,2,02,1,16,02,,,,2800,,2800,2,229200
566372021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,2,02,1,16,97,,,,2800,,2800,2,229200
566373011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,3,01,1,16,01,,,,,5000,5000,2,955000
566373011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,3,01,1,16,02,,,,2000,,2000,2,955000
566373011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,3,01,1,16,97,,,,2000,5000,7000,2,955000
566373021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,3,02,1,16,01,,,,,7500,7500,2,955000
566373021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,3,02,1,16,02,,,,1200,,1200,2,955000
566373021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,3,02,1,16,97,,,,1200,7500,8700,2,955000
566374011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,4,01,1,16,02,,,,1500,,1500,2,47750
566374011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,4,01,1,16,97,,,,1500,,1500,2,47750
566374021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,4,02,1,16,01,,,,,15000,15000,2,47750
566374021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,4,02,1,16,02,,,,10000,,10000,2,47750
566374021,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,4,02,1,16,97,,,,10000,15000,25000,2,47750
566374031,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,4,03,1,16,02,,,,1200,,1200,2,47750
566374031,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,4,03,1,16,97,,,,1200,,1200,2,47750
566374041,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,4,04,1,16,02,,,,3500,,3500,2,47750
566374041,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,4,04,1,16,97,,,,3500,,3500,2,47750
566376011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,6,01,1,16,02,,,,1500,,1500,2,439300
566376011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,6,01,1,16,15,,,,3600,,3600,2,439300
566376011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,6,01,1,16,19,,10000,,,,10000,2,439300
566376011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,6,01,1,16,97,,,,5100,,5100,2,439300
566376011,771,56637,77,182,1,1,292,29,2914,14,14,31,1,2913,6,01,1,16,98,,10000,,,,10000,2,439300
566391011,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,1,01,1,16,11,,800,,120,,920,2,17600
566391011,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,1,01,1,16,97,,800,,120,,920,2,17600
566391021,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,1,02,1,16,02,,,,2050,,2050,2,17600
566391021,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,1,02,1,16,11,,450,,120,,570,2,17600
566391021,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,1,02,1,16,97,,450,,2170,,2620,2,17600
566391031,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,1,03,1,16,11,,350,,150,,500,2,17600
566391031,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,1,03,1,16,97,,350,,150,,500,2,17600
566392011,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,2,01,1,16,02,,,,5200,,5200,2,17600
566392011,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,2,01,1,16,11,,1200,,100,,1300,2,17600
566392011,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,2,01,1,16,97,,1200,,5300,,6500,2,17600
566394011,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,4,01,1,16,11,,300,,80,,380,2,17600
566394011,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,4,01,1,16,97,,300,,80,,380,2,17600
566394021,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,4,02,1,16,11,,800,,130,,930,2,17600
566394021,771,56639,77,182,1,1,292,29,2914,14,14,11,1,2913,4,02,1,16,97,,800,,130,,930,2,17600
566321011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,1,01,1,16,01,,,,,100000,100000,2,301000
566321011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,1,01,1,16,02,,,,5000,,5000,2,301000
566321011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,1,01,1,16,97,,,,5000,100000,105000,2,301000
566321021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,1,02,1,16,02,,,,1200,,1200,2,301000
566321021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,1,02,1,16,11,,,,250,,250,2,301000
566321021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,1,02,1,16,97,,,,1450,,1450,2,301000
566322011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,2,01,1,16,02,,,,1500,,1500,2,34400
566322011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,2,01,1,16,97,,,,1500,,1500,2,34400
566322021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,2,02,1,16,02,,,,3200,,3200,2,34400
566322021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,2,02,1,16,10,,,,5300,,5300,2,34400
566322021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,2,02,1,16,15,,,,2100,,2100,2,34400
566322021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,2,02,1,16,97,,,,10600,,10600,2,34400
566323011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,3,01,1,16,02,,,,1500,,1500,2,215000
566323011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,3,01,1,16,97,,,,1500,,1500,2,215000
566323021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,3,02,1,16,02,,,,1200,,1200,2,215000
566323021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,3,02,1,16,11,,,,1500,,1500,2,215000
566323021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,3,02,1,16,97,,,,2700,,2700,2,215000
566324011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,4,01,1,16,02,,,,6500,,6500,2,51600
566324011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,4,01,1,16,10,,,,3800,,3800,2,51600
566324011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,4,01,1,16,97,,,,10300,,10300,2,51600
566324021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,4,02,1,16,02,,,80000,,,80000,2,51600
566324021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,4,02,1,16,97,,,80000,,,80000,2,51600
566325011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,5,01,1,16,02,,,,7500,,7500,2,17200
566325011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,5,01,1,16,10,,,,4500,,4500,2,17200
566325011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,5,01,1,16,11,,,,250,,250,2,17200
566325011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,5,01,1,16,16,,,,250,,250,2,17200
566325011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,5,01,1,16,97,,,,12500,,12500,2,17200
566325021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,5,02,1,16,02,,,,2500,,2500,2,17200
566325021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,5,02,1,16,97,,,,2500,,2500,2,17200
566326011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,6,01,1,16,01,,,,,15000,15000,2,154800
566326011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,6,01,1,16,02,,,,5000,,5000,2,154800
566326011,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,6,01,1,16,97,,,,5000,15000,20000,2,154800
566326021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,6,02,1,16,02,,,,1000,,1000,2,154800
566326021,771,56632,77,182,1,1,292,29,2914,14,14,21,1,2913,6,02,1,16,97,,,,1000,,1000,2,154800
566312021,771,56631,77,182,1,1,291,29,2915,15,15,31,1,2911,2,02,1,16,02,,100000,25000,225000,,350000,2,89200
566312021,771,56631,77,182,1,1,291,29,2915,15,15,31,1,2911,2,02,1,16,97,,100000,25000,225000,,350000,2,89200
566313021,771,56631,77,182,1,1,291,29,2915,15,15,31,1,2911,3,02,1,16,19,,18900,,7500,,26400,2,301050
