HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b10q2,b10q3,NSC,MLT
715214011,771,71521,77,182,1,2,271,27,2721,21,21,07,1,2721,4,01,1,11,20,2000,2,28375
715214031,771,71521,77,182,1,2,271,27,2721,21,21,07,1,2721,4,03,1,11,05,3000,2,28375
715214031,771,71521,77,182,1,2,271,27,2721,21,21,07,1,2721,4,03,1,11,15,3000,2,28375
715214031,771,71521,77,182,1,2,271,27,2721,21,21,07,1,2721,4,03,1,11,20,3000,2,28375
715215011,771,71521,77,182,1,2,271,27,2721,21,21,07,1,2721,5,01,1,11,02,5000,2,22700
715215011,771,71521,77,182,1,2,271,27,2721,21,21,07,1,2721,5,01,1,11,15,5000,2,22700
715215011,771,71521,77,182,1,2,271,27,2721,21,21,07,1,2721,5,01,1,11,20,5000,2,22700
715204081,771,71520,77,182,1,2,271,27,2721,21,21,04,1,2721,4,08,1,11,09,10000,2,57900
715204081,771,71520,77,182,1,2,271,27,2721,21,21,04,1,2721,4,08,1,11,14,280000,2,57900
715204081,771,71520,77,182,1,2,271,27,2721,21,21,04,1,2721,4,08,1,11,15,290000,2,57900
715204081,771,71520,77,182,1,2,271,27,2721,21,21,04,1,2721,4,08,1,11,19,15000,2,57900
715204081,771,71520,77,182,1,2,271,27,2721,21,21,04,1,2721,4,08,1,11,20,305000,2,57900
715264041,771,71526,77,182,1,2,271,27,2721,21,21,14,1,2721,4,04,1,11,19,25000,2,110825
715264041,771,71526,77,182,1,2,271,27,2721,21,21,14,1,2721,4,04,1,11,20,25000,2,110825
715266021,771,71526,77,182,1,2,271,27,2721,21,21,14,1,2721,6,02,1,11,19,5000,2,750200
715266021,771,71526,77,182,1,2,271,27,2721,21,21,14,1,2721,6,02,1,11,20,5000,2,750200
715241011,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,1,01,1,11,19,15000,2,16250
715241011,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,1,01,1,11,20,15000,2,16250
715243021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,3,02,1,11,19,2000,2,16250
715243021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,3,02,1,11,20,2000,2,16250
715243031,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,3,03,1,11,02,2500,2,16250
715243031,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,3,03,1,11,15,2500,2,16250
715243031,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,3,03,1,11,20,2500,2,16250
715243041,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,3,04,1,11,18,300,2,16250
715243041,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,3,04,1,11,20,300,2,16250
715244011,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,4,01,1,11,10,1000,2,235625
715244011,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,4,01,1,11,15,1000,2,235625
715244011,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,4,01,1,11,20,1000,2,235625
715244021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,4,02,1,11,19,25000,2,235625
715244021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,4,02,1,11,20,25000,2,235625
715245021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,5,02,1,11,02,800,2,178750
715245021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,5,02,1,11,15,800,2,178750
715245021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,5,02,1,11,20,800,2,178750
715246021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,6,02,1,11,18,5000,2,2421250
715246021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,6,02,1,11,19,1000,2,2421250
715246021,771,71524,77,182,1,2,271,27,2721,21,21,11,1,2721,6,02,1,11,20,6000,2,2421250
715284031,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,03,1,11,18,2000,2,30688
715284031,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,03,1,11,20,2000,2,30688
715284041,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,04,1,11,18,2000,2,30688
715284041,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,04,1,11,20,2000,2,30688
715284051,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,05,1,11,18,50000,2,30688
715284051,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,05,1,11,20,50000,2,30688
715284061,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,06,1,11,05,3000,2,30688
715284061,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,06,1,11,15,3000,2,30688
715284061,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,06,1,11,20,3000,2,30688
715284081,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,08,1,11,05,1500,2,30688
715284081,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,08,1,11,15,1500,2,30688
715284081,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,4,08,1,11,20,1500,2,30688
715286011,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,6,01,1,11,05,2000,2,1350250
715286011,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,6,01,1,11,15,2000,2,1350250
715286011,771,71528,77,182,1,2,271,27,2721,21,21,06,1,2721,6,01,1,11,20,2000,2,1350250
715132011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,2,01,1,11,07,8000,2,19350
715132011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,2,01,1,11,13,10000,2,19350
715132011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,2,01,1,11,15,18000,2,19350
715132011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,2,01,1,11,18,25000,2,19350
715132011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,2,01,1,11,19,30000,2,19350
715132011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,2,01,1,11,20,73000,2,19350
715133011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,3,01,1,11,01,150000,2,19350
715133011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,3,01,1,11,15,150000,2,19350
715133011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,3,01,1,11,20,150000,2,19350
715133021,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,3,02,1,11,01,600000,2,19350
715133021,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,3,02,1,11,15,600000,2,19350
715133021,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,3,02,1,11,20,600000,2,19350
715133031,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,3,03,1,11,01,500000,2,19350
715133031,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,3,03,1,11,15,500000,2,19350
715133031,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,3,03,1,11,20,500000,2,19350
715134011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,4,01,1,11,14,60000,2,90300
715134011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,4,01,1,11,15,60000,2,90300
715134011,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,4,01,1,11,20,60000,2,90300
715134031,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,4,03,1,11,05,20000,2,90300
715134031,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,4,03,1,11,15,20000,2,90300
715134031,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,4,03,1,11,20,20000,2,90300
715136021,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,6,02,1,11,18,1000,2,2370375
715136021,771,71513,77,182,1,2,271,27,2721,21,21,09,1,2721,6,02,1,11,20,1000,2,2370375
715191031,771,71519,77,182,1,2,271,27,2721,21,42,02,1,2721,1,03,1,11,19,150000,2,32925
715191031,771,71519,77,182,1,2,271,27,2721,21,42,02,1,2721,1,03,1,11,20,150000,2,32925
715196011,771,71519,77,182,1,2,271,27,2721,21,42,02,1,2721,6,01,1,11,19,2000,2,373150
715196011,771,71519,77,182,1,2,271,27,2721,21,42,02,1,2721,6,01,1,11,20,2000,2,373150
715114021,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,02,1,11,05,500,2,21750
715114021,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,02,1,11,15,500,2,21750
715114021,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,02,1,11,20,500,2,21750
715114031,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,03,1,11,05,700,2,21750
715114031,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,03,1,11,15,700,2,21750
715114031,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,03,1,11,20,700,2,21750
715114041,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,04,1,11,19,500000,2,21750
715114041,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,04,1,11,20,500000,2,21750
715114081,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,08,1,11,19,400,2,21750
715114081,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,4,08,1,11,20,400,2,21750
715115011,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,5,01,1,11,05,800,2,17400
715115011,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,5,01,1,11,15,800,2,17400
715115011,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,5,01,1,11,20,800,2,17400
715116011,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,6,01,1,11,05,500,2,774300
715116011,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,6,01,1,11,15,500,2,774300
715116011,771,71511,77,182,1,2,271,27,2721,21,42,06,1,2721,6,01,1,11,20,500,2,774300
715141021,771,71514,77,182,1,2,271,27,2721,21,21,01,1,2721,1,02,1,11,18,20000,2,777500
715141021,771,71514,77,182,1,2,271,27,2721,21,21,01,1,2721,1,02,1,11,20,20000,2,777500
715181021,771,71518,77,182,1,2,271,27,2721,21,21,02,1,2721,1,02,1,11,02,6000,2,44563
715181021,771,71518,77,182,1,2,271,27,2721,21,21,02,1,2721,1,02,1,11,15,6000,2,44563
715181021,771,71518,77,182,1,2,271,27,2721,21,21,02,1,2721,1,02,1,11,20,6000,2,44563
715183011,771,71518,77,182,1,2,271,27,2721,21,21,02,1,2721,3,01,1,11,12,1000,2,409975
715183011,771,71518,77,182,1,2,271,27,2721,21,21,02,1,2721,3,01,1,11,15,1000,2,409975
715183011,771,71518,77,182,1,2,271,27,2721,21,21,02,1,2721,3,01,1,11,20,1000,2,409975
715186051,771,71518,77,182,1,2,271,27,2721,21,21,02,1,2721,6,05,1,11,18,80000,2,249550
715186051,771,71518,77,182,1,2,271,27,2721,21,21,02,1,2721,6,05,1,11,20,80000,2,249550
715031021,771,71503,77,182,1,2,271,27,2721,21,21,03,1,2721,1,02,1,11,12,3500,2,95250
715031021,771,71503,77,182,1,2,271,27,2721,21,21,03,1,2721,1,02,1,11,15,3500,2,95250
715031021,771,71503,77,182,1,2,271,27,2721,21,21,03,1,2721,1,02,1,11,19,1000,2,95250
715031021,771,71503,77,182,1,2,271,27,2721,21,21,03,1,2721,1,02,1,11,20,4500,2,95250
715023011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,3,01,1,11,09,5000,2,96720
715023011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,3,01,1,11,14,25000,2,96720
715023011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,3,01,1,11,15,30000,2,96720
715023011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,3,01,1,11,19,20000,2,96720
715023011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,3,01,1,11,20,50000,2,96720
715023051,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,3,05,1,11,09,10000,2,96720
715023051,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,3,05,1,11,15,10000,2,96720
715023051,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,3,05,1,11,19,5000,2,96720
715023051,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,3,05,1,11,20,15000,2,96720
715025011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,5,01,1,11,09,4000,2,20150
715025011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,5,01,1,11,15,4000,2,20150
715025011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,5,01,1,11,18,1000,2,20150
715025011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,5,01,1,11,19,1000,2,20150
715025011,771,71502,77,182,1,2,271,27,2721,21,41,02,1,2721,5,01,1,11,20,6000,2,20150
715011031,771,71501,77,182,1,2,271,27,2721,21,41,05,1,2721,1,03,1,11,11,25000,2,108150
715011031,771,71501,77,182,1,2,271,27,2721,21,41,05,1,2721,1,03,1,11,15,25000,2,108150
715011031,771,71501,77,182,1,2,271,27,2721,21,41,05,1,2721,1,03,1,11,18,50000,2,108150
715011031,771,71501,77,182,1,2,271,27,2721,21,41,05,1,2721,1,03,1,11,19,20000,2,108150
715011031,771,71501,77,182,1,2,271,27,2721,21,41,05,1,2721,1,03,1,11,20,95000,2,108150
715003021,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,02,1,11,18,20000,2,43800
715003021,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,02,1,11,19,4000,2,43800
715003021,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,02,1,11,20,24000,2,43800
715003031,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,03,1,11,01,2500,2,43800
715003031,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,03,1,11,15,2500,2,43800
715003031,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,03,1,11,19,5000,2,43800
715003031,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,03,1,11,20,7500,2,43800
715003041,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,04,1,11,01,20000,2,43800
715003041,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,04,1,11,15,20000,2,43800
715003041,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,04,1,11,19,12000,2,43800
715003041,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,3,04,1,11,20,32000,2,43800
715004011,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,4,01,1,11,09,3000,2,165467
715004011,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,4,01,1,11,15,3000,2,165467
715004011,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,4,01,1,11,19,18000,2,165467
715004011,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,4,01,1,11,20,21000,2,165467
715006021,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,6,02,1,11,18,1000,2,1489200
715006021,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,6,02,1,11,19,500,2,1489200
715006021,771,71500,77,182,1,2,271,27,2721,21,41,01,1,2721,6,02,1,11,20,1500,2,1489200
715064021,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,4,02,1,11,02,10000,2,53550
715064021,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,4,02,1,11,09,500,2,53550
715064021,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,4,02,1,11,15,10500,2,53550
715064021,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,4,02,1,11,19,4000,2,53550
715064021,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,4,02,1,11,20,14500,2,53550
715064031,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,4,03,1,11,19,15000,2,53550
715064031,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,4,03,1,11,20,15000,2,53550
715065011,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,5,01,1,11,14,3000,2,35700
715065011,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,5,01,1,11,15,3000,2,35700
715065011,771,71506,77,182,1,2,271,27,2721,21,21,10,1,2721,5,01,1,11,20,3000,2,35700
715041011,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,1,01,1,11,14,80000,2,9700
715041011,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,1,01,1,11,15,80000,2,9700
715041011,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,1,01,1,11,19,19000,2,9700
715041011,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,1,01,1,11,20,99000,2,9700
715043011,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,3,01,1,11,14,150000,2,164900
715043011,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,3,01,1,11,15,150000,2,164900
715043011,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,3,01,1,11,20,150000,2,164900
715044031,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,4,03,1,11,14,92000,2,14550
715044031,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,4,03,1,11,15,92000,2,14550
715044031,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,4,03,1,11,19,22000,2,14550
715044031,771,71504,77,182,1,2,271,27,2721,21,40,06,1,2721,4,03,1,11,20,114000,2,14550
715084031,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,03,1,11,05,8000,2,18906
715084031,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,03,1,11,14,15400,2,18906
715084031,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,03,1,11,15,23400,2,18906
715084031,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,03,1,11,20,23400,2,18906
715084051,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,05,1,11,05,12000,2,18906
715084051,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,05,1,11,15,12000,2,18906
715084051,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,05,1,11,20,12000,2,18906
715084081,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,08,1,11,05,8000,2,18906
715084081,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,08,1,11,15,8000,2,18906
715084081,771,71508,77,182,1,2,271,27,2721,21,40,03,1,2721,4,08,1,11,20,8000,2,18906
715631011,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,1,01,1,11,11,13000,2,11500
715631011,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,1,01,1,11,15,13000,2,11500
715631011,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,1,01,1,11,16,700,2,11500
715631011,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,1,01,1,11,18,1200,2,11500
715631011,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,1,01,1,11,19,4000,2,11500
715631011,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,1,01,1,11,20,18900,2,11500
715634021,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,4,02,1,11,14,5300,2,86250
715634021,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,4,02,1,11,15,5300,2,86250
715634021,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,4,02,1,11,18,800,2,86250
715634021,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,4,02,1,11,19,400,2,86250
715634021,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,4,02,1,11,20,6500,2,86250
715636021,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,6,02,1,11,14,2200,2,1069500
715636021,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,6,02,1,11,15,2200,2,1069500
715636021,771,71563,77,182,1,2,271,27,2721,21,40,09,1,2721,6,02,1,11,20,2200,2,1069500
715654031,771,71565,77,182,1,2,271,27,2721,21,40,05,1,2721,4,03,1,11,02,8000,2,18813
715654031,771,71565,77,182,1,2,271,27,2721,21,40,05,1,2721,4,03,1,11,15,8000,2,18813
715654031,771,71565,77,182,1,2,271,27,2721,21,40,05,1,2721,4,03,1,11,20,8000,2,18813
715654051,771,71565,77,182,1,2,271,27,2721,21,40,05,1,2721,4,05,1,11,10,6000,2,18813
715654051,771,71565,77,182,1,2,271,27,2721,21,40,05,1,2721,4,05,1,11,15,6000,2,18813
715654051,771,71565,77,182,1,2,271,27,2721,21,40,05,1,2721,4,05,1,11,20,6000,2,18813
715654081,771,71565,77,182,1,2,271,27,2721,21,40,05,1,2721,4,08,1,11,05,3800,2,18813
715654081,771,71565,77,182,1,2,271,27,2721,21,40,05,1,2721,4,08,1,11,15,3800,2,18813
715654081,771,71565,77,182,1,2,271,27,2721,21,40,05,1,2721,4,08,1,11,20,3800,2,18813
715673011,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,3,01,1,11,02,8500,2,33450
715673011,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,3,01,1,11,15,8500,2,33450
715673011,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,3,01,1,11,19,600,2,33450
715673011,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,3,01,1,11,20,9100,2,33450
715673031,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,3,03,1,11,19,1200,2,33450
715673031,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,3,03,1,11,20,1200,2,33450
715673051,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,3,05,1,11,14,1500,2,33450
715673051,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,3,05,1,11,15,1500,2,33450
715673051,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,3,05,1,11,20,1500,2,33450
715674011,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,4,01,1,11,14,2000,2,37167
715674011,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,4,01,1,11,15,2000,2,37167
715674011,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,4,01,1,11,20,2000,2,37167
715674021,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,4,02,1,11,14,8000,2,37167
715674021,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,4,02,1,11,15,8000,2,37167
715674021,771,71567,77,182,1,2,271,27,2721,21,40,01,1,2721,4,02,1,11,20,8000,2,37167
715694021,771,71569,77,182,1,2,271,27,2721,21,40,02,1,2721,4,02,1,11,19,20000,2,28963
715694021,771,71569,77,182,1,2,271,27,2721,21,40,02,1,2721,4,02,1,11,20,20000,2,28963
715623061,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,3,06,1,11,14,4000,2,32130
715623061,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,3,06,1,11,15,4000,2,32130
715623061,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,3,06,1,11,19,8000,2,32130
715623061,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,3,06,1,11,20,12000,2,32130
715624011,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,4,01,1,11,11,180000,2,80325
715624011,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,4,01,1,11,14,210000,2,80325
715624011,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,4,01,1,11,15,390000,2,80325
715624011,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,4,01,1,11,19,140000,2,80325
715624011,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,4,01,1,11,20,530000,2,80325
715624021,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,4,02,1,11,05,5000,2,80325
715624021,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,4,02,1,11,15,5000,2,80325
715624021,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,4,02,1,11,20,5000,2,80325
715626021,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,6,02,1,11,02,86000,2,628425
715626021,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,6,02,1,11,15,86000,2,628425
715626021,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,6,02,1,11,19,13000,2,628425
715626021,771,71562,77,182,1,2,271,27,2721,21,40,07,1,2721,6,02,1,11,20,99000,2,628425
715613011,771,71561,77,182,1,2,271,27,2721,21,40,04,1,2721,3,01,1,11,18,25000,2,360000
715613011,771,71561,77,182,1,2,271,27,2721,21,40,04,1,2721,3,01,1,11,20,25000,2,360000
715601021,771,71560,77,182,1,2,271,27,2721,21,40,08,1,2721,1,02,1,11,11,3200,2,67950
715601021,771,71560,77,182,1,2,271,27,2721,21,40,08,1,2721,1,02,1,11,15,3200,2,67950
715601021,771,71560,77,182,1,2,271,27,2721,21,40,08,1,2721,1,02,1,11,19,4500,2,67950
715601021,771,71560,77,182,1,2,271,27,2721,21,40,08,1,2721,1,02,1,11,20,7700,2,67950
715606051,771,71560,77,182,1,2,271,27,2721,21,40,08,1,2721,6,05,1,11,11,44000,2,55367
715606051,771,71560,77,182,1,2,271,27,2721,21,40,08,1,2721,6,05,1,11,15,44000,2,55367
715606051,771,71560,77,182,1,2,271,27,2721,21,40,08,1,2721,6,05,1,11,19,21000,2,55367
715606051,771,71560,77,182,1,2,271,27,2721,21,40,08,1,2721,6,05,1,11,20,65000,2,55367
715684011,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,01,1,11,02,18000,2,1200
715684011,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,01,1,11,15,18000,2,1200
715684011,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,01,1,11,19,8000,2,1200
715684011,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,01,1,11,20,26000,2,1200
715684041,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,04,1,11,05,15000,2,1200
715684041,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,04,1,11,15,15000,2,1200
715684041,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,04,1,11,20,15000,2,1200
715684071,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,07,1,11,09,900,2,1200
715684071,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,07,1,11,15,900,2,1200
715684071,771,71568,77,182,1,2,271,27,2721,21,39,01,1,2721,4,07,1,11,20,900,2,1200
715434011,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,01,1,11,19,10000,2,833
715434011,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,01,1,11,20,10000,2,833
715434021,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,02,1,11,09,300,2,833
715434021,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,02,1,11,15,300,2,833
715434021,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,02,1,11,19,25000,2,833
715434021,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,02,1,11,20,25300,2,833
715434051,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,05,1,11,05,8000,2,833
715434051,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,05,1,11,15,8000,2,833
715434051,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,05,1,11,20,8000,2,833
715434091,771,71543,77,182,1,2,271,27,2721,21,39,03,1,2721,4,09,1,11,10,2000,2,833
