HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b11cq1,b11cq3,NSC,MLT
533151032,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,1,03,2,18,7,692,2,107333
533152012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,2,01,2,18,1,6780,2,32200
533152012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,2,01,2,18,2,346,2,32200
533152012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,2,01,2,18,7,7126,2,32200
533153012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,3,01,2,18,1,9750,2,692300
533153012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,3,01,2,18,2,937,2,692300
533153012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,3,01,2,18,3,12450,2,692300
533153012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,3,01,2,18,7,23137,2,692300
533154012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,01,2,18,1,9800,2,40250
533154012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,01,2,18,2,786,2,40250
533154012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,01,2,18,3,8670,2,40250
533154012,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,01,2,18,7,19256,2,40250
533154032,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,03,2,18,2,356,2,40250
533154032,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,03,2,18,4,1200,2,40250
533154032,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,03,2,18,7,1556,2,40250
533154042,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,04,2,18,3,4260,2,40250
533154042,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,4,04,2,18,7,4260,2,40250
533156022,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,6,02,2,18,2,346,2,450800
533156022,771,53315,77,182,1,1,012,01,0116,16,16,31,2,0111,6,02,2,18,7,346,2,450800
533173012,771,53317,77,182,1,1,012,01,0116,16,16,11,2,0111,3,01,2,18,2,4600,1,11620
533173012,771,53317,77,182,1,1,012,01,0116,16,16,11,2,0111,3,01,2,18,4,8500,1,11620
533173012,771,53317,77,182,1,1,012,01,0116,16,16,11,2,0111,3,01,2,18,7,13100,1,11620
533173032,771,53317,77,182,1,1,012,01,0116,16,16,11,2,0111,3,03,2,18,2,2750,1,11620
533173032,771,53317,77,182,1,1,012,01,0116,16,16,11,2,0111,3,03,2,18,7,2750,1,11620
533174022,771,53317,77,182,1,1,012,01,0116,16,16,11,2,0111,4,02,2,18,2,4000,1,8300
533174022,771,53317,77,182,1,1,012,01,0116,16,16,11,2,0111,4,02,2,18,7,4000,1,8300
533191012,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,1,01,2,18,1,7800,2,32700
533191012,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,1,01,2,18,2,356,2,32700
533191012,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,1,01,2,18,7,8156,2,32700
533191022,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,1,02,2,18,2,346,2,32700
533191022,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,1,02,2,18,7,346,2,32700
533193012,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,3,01,2,18,2,346,2,81750
533193012,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,3,01,2,18,7,346,2,81750
533194022,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,4,02,2,18,2,346,2,59950
533194022,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,4,02,2,18,7,346,2,59950
533195012,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,5,01,2,18,2,786,2,152600
533195012,771,53319,77,182,1,1,012,01,0117,17,17,32,2,0111,5,01,2,18,7,786,2,152600
533121022,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,1,02,2,18,2,4200,2,111150
533121022,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,1,02,2,18,4,11800,2,111150
533121022,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,1,02,2,18,7,16000,2,111150
533123012,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,3,01,2,18,4,14600,2,222300
533123012,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,3,01,2,18,7,14600,2,222300
533124012,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,4,01,2,18,4,14840,2,34200
533124012,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,4,01,2,18,7,14840,2,34200
533126012,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,6,01,2,18,4,1350,2,188100
533126012,771,53312,77,182,1,1,012,01,0117,17,17,31,2,0111,6,01,2,18,7,1350,2,188100
533111012,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,1,01,2,18,5,1280,2,20250
533111012,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,1,01,2,18,7,1280,2,20250
533113022,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,3,02,2,18,2,346,2,172125
533113022,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,3,02,2,18,7,346,2,172125
533114012,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,4,01,2,18,1,8000,2,20250
533114012,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,4,01,2,18,2,640,2,20250
533114012,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,4,01,2,18,3,4750,2,20250
533114012,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,4,01,2,18,7,13390,2,20250
533114022,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,4,02,2,18,1,6500,2,20250
533114022,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,4,02,2,18,2,675,2,20250
533114022,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,4,02,2,18,3,4350,2,20250
533114022,771,53311,77,182,1,1,012,01,0118,18,18,31,2,0111,4,02,2,18,7,11525,2,20250
533105012,771,53310,77,182,1,1,012,01,0118,18,18,21,2,0111,5,01,2,18,2,3600,2,2300
533105012,771,53310,77,182,1,1,012,01,0118,18,18,21,2,0111,5,01,2,18,7,3600,2,2300
533161012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,01,2,18,2,456,1,23800
533161012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,01,2,18,3,3560,1,23800
533161012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,01,2,18,4,12300,1,23800
533161012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,01,2,18,7,16316,1,23800
533161022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,02,2,18,1,25800,1,23800
533161022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,02,2,18,2,780,1,23800
533161022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,02,2,18,3,6400,1,23800
533161022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,02,2,18,4,21400,1,23800
533161022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,1,02,2,18,7,54380,1,23800
533162012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,2,01,2,18,1,1600,1,11900
533162012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,2,01,2,18,2,980,1,11900
533162012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,2,01,2,18,4,14500,1,11900
533162012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,2,01,2,18,7,17080,1,11900
533162022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,2,02,2,18,2,680,1,11900
533162022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,2,02,2,18,7,680,1,11900
533163022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,3,02,2,18,1,11400,1,73100
533163022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,3,02,2,18,2,980,1,73100
533163022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,3,02,2,18,3,4640,1,73100
533163022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,3,02,2,18,4,1340,1,73100
533163022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,3,02,2,18,7,18360,1,73100
533164012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,4,01,2,18,1,12400,1,3400
533164012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,4,01,2,18,2,967,1,3400
533164012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,4,01,2,18,4,6780,1,3400
533164012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,4,01,2,18,7,20147,1,3400
533165022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,5,02,2,18,2,680,1,3400
533165022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,5,02,2,18,4,1280,1,3400
533165022,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,5,02,2,18,7,1960,1,3400
533166012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,6,01,2,18,1,35000,1,23800
533166012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,6,01,2,18,2,678,1,23800
533166012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,6,01,2,18,3,4600,1,23800
533166012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,6,01,2,18,4,16700,1,23800
533166012,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,6,01,2,18,7,56978,1,23800
533166032,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,6,03,2,18,1,14500,1,23800
533166032,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,6,03,2,18,2,780,1,23800
533166032,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,6,03,2,18,3,3640,1,23800
533166032,771,53316,77,182,1,1,012,01,0119,19,19,21,2,0111,6,03,2,18,7,18920,1,23800
533141022,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,1,02,2,18,1,19800,2,55250
533141022,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,1,02,2,18,4,51700,2,55250
533141022,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,1,02,2,18,7,71500,2,55250
533141032,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,1,03,2,18,1,11997,2,55250
533141032,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,1,03,2,18,7,11997,2,55250
533141042,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,1,04,2,18,1,20000,2,55250
533141042,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,1,04,2,18,7,20000,2,55250
533144012,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,4,01,2,18,3,666,2,154700
533144012,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,4,01,2,18,7,666,2,154700
533145012,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,5,01,2,18,3,333,2,331500
533145012,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,5,01,2,18,7,333,2,331500
533181012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,01,2,18,1,175000,1,12950
533181012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,01,2,18,2,12500,1,12950
533181012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,01,2,18,3,16500,1,12950
533181012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,01,2,18,4,74500,1,12950
533181012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,01,2,18,6,16400,1,12950
533181012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,01,2,18,7,294900,1,12950
533181022,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,02,2,18,2,780,1,12950
533181022,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,02,2,18,7,780,1,12950
533182012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,2,01,2,18,2,1258,1,11100
533182012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,2,01,2,18,7,1258,1,11100
533182022,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,2,02,2,18,2,678,1,11100
533182022,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,2,02,2,18,7,678,1,11100
533183012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,3,01,2,18,2,764,1,40700
533183012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,3,01,2,18,7,764,1,40700
533184012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,4,01,2,18,1,86500,1,3700
533184012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,4,01,2,18,2,6740,1,3700
533184012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,4,01,2,18,3,3670,1,3700
533184012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,4,01,2,18,4,1450,1,3700
533184012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,4,01,2,18,7,98360,1,3700
533184022,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,4,02,2,18,2,1240,1,3700
533184022,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,4,02,2,18,7,1240,1,3700
533185022,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,5,02,2,18,2,356,1,5550
533185022,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,5,02,2,18,7,356,1,5550
533186012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,6,01,2,18,5,2300,1,20350
533186012,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,6,01,2,18,7,2300,1,20350
533031012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,1,01,2,18,2,700,2,96800
533031012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,1,01,2,18,7,700,2,96800
533031022,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,1,02,2,18,2,50000,2,96800
533031022,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,1,02,2,18,4,1300,2,96800
533031022,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,1,02,2,18,7,51300,2,96800
533031032,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,1,03,2,18,2,450,2,96800
533031032,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,1,03,2,18,4,1260,2,96800
533031032,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,1,03,2,18,7,1710,2,96800
533032012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,2,01,2,18,4,1300,2,26400
533032012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,2,01,2,18,7,1300,2,26400
533033012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,3,01,2,18,2,5500,2,79200
533033012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,3,01,2,18,4,1260,2,79200
533033012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,3,01,2,18,7,6760,2,79200
533033022,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,3,02,2,18,4,1300,2,79200
533033022,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,3,02,2,18,7,1300,2,79200
533035012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,5,01,2,18,2,2500,2,171600
533035012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,5,01,2,18,7,2500,2,171600
533036012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,6,01,2,18,2,1500,2,369600
533036012,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,6,01,2,18,7,1500,2,369600
533051012,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,1,01,2,18,4,800,2,147000
533051012,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,1,01,2,18,7,800,2,147000
533051022,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,1,02,2,18,4,7000,2,147000
533051022,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,1,02,2,18,7,7000,2,147000
533053012,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,3,01,2,18,4,800,2,168000
533053012,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,3,01,2,18,7,800,2,168000
533053022,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,3,02,2,18,4,9000,2,168000
533053022,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,3,02,2,18,7,9000,2,168000
533054022,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,4,02,2,18,4,12000,2,336000
533054022,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,4,02,2,18,7,12000,2,336000
533056012,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,6,01,2,18,4,1200,2,672000
533056012,771,53305,77,182,1,1,011,01,0121,21,21,31,2,0110,6,01,2,18,7,1200,2,672000
533071012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,01,2,18,4,24500,1,30600
533071012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,01,2,18,7,24500,1,30600
533071022,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,02,2,18,1,24734,1,30600
533071022,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,02,2,18,4,20500,1,30600
533071022,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,02,2,18,7,45234,1,30600
533071032,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,03,2,18,1,1700,1,30600
533071032,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,03,2,18,4,3625,1,30600
533071032,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,03,2,18,7,5325,1,30600
533072012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,2,01,2,18,4,1650,1,15300
533072012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,2,01,2,18,7,1650,1,15300
533073012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,3,01,2,18,1,5360,1,367200
533073012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,3,01,2,18,4,1200,1,367200
533073012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,3,01,2,18,7,6560,1,367200
533075012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,01,2,18,1,1350,1,22950
533075012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,01,2,18,4,32000,1,22950
533075012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,01,2,18,7,33350,1,22950
533075022,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,02,2,18,1,2900,1,22950
533075022,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,02,2,18,7,2900,1,22950
533075032,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,03,2,18,1,6400,1,22950
533075032,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,03,2,18,7,6400,1,22950
533075042,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,04,2,18,1,2100,1,22950
533075042,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,04,2,18,7,2100,1,22950
533076012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,6,01,2,18,1,9668,1,374850
533076012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,6,01,2,18,4,1300,1,374850
533076012,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,6,01,2,18,7,10968,1,374850
533076022,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,6,02,2,18,1,2800,1,374850
533076022,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,6,02,2,18,7,2800,1,374850
533091012,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,1,01,2,18,1,3168,1,8500
533091012,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,1,01,2,18,4,855,1,8500
533091012,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,1,01,2,18,7,4023,1,8500
533093012,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,3,01,2,18,4,2450,1,8500
533093012,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,3,01,2,18,7,2450,1,8500
533093042,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,3,04,2,18,1,7658,1,8500
533093042,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,3,04,2,18,7,7658,1,8500
533096022,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,6,02,2,18,1,9250,1,51000
533096022,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,6,02,2,18,7,9250,1,51000
533096032,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,6,03,2,18,1,7940,1,51000
533096032,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,6,03,2,18,4,1650,1,51000
533096032,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,6,03,2,18,7,9590,1,51000
533021012,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,1,01,2,18,4,22000,2,13900
533021012,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,1,01,2,18,7,22000,2,13900
533021022,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,1,02,2,18,4,45000,2,13900
533021022,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,1,02,2,18,7,45000,2,13900
533021032,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,1,03,2,18,4,5350,2,13900
533021032,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,1,03,2,18,7,5350,2,13900
533023012,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,3,01,2,18,4,6450,2,185333
533023012,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,3,01,2,18,7,6450,2,185333
533023022,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,3,02,2,18,4,16500,2,185333
533023022,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,3,02,2,18,7,16500,2,185333
533023032,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,3,03,2,18,4,16500,2,185333
533023032,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,3,03,2,18,7,16500,2,185333
533024012,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,4,01,2,18,4,2550,2,139000
533024012,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,4,01,2,18,7,2550,2,139000
537351022,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,1,02,2,18,2,10000,2,36550
537351022,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,1,02,2,18,4,900,2,36550
537351022,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,1,02,2,18,7,10900,2,36550
537351032,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,1,03,2,18,2,9500,2,36550
537351032,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,1,03,2,18,4,12000,2,36550
537351032,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,1,03,2,18,7,21500,2,36550
537353012,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,3,01,2,18,2,8200,2,146200
537353012,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,3,01,2,18,7,8200,2,146200
537353032,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,3,03,2,18,2,9200,2,146200
537353032,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,3,03,2,18,4,1200,2,146200
537353032,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,3,03,2,18,7,10400,2,146200
537356012,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,6,01,2,18,2,1200,2,749275
537356012,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,6,01,2,18,7,1200,2,749275
537356022,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,6,02,2,18,2,6800,2,749275
537356022,771,53735,77,182,1,1,022,02,0201,01,01,31,1,0212,6,02,2,18,7,6800,2,749275
537371012,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,01,2,18,2,16158,2,18500
537371012,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,01,2,18,7,16158,2,18500
537371032,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,2,18,2,30000,2,18500
537371032,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,2,18,4,2000,2,18500
537371032,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,2,18,7,32000,2,18500
537371042,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,04,2,18,3,330,2,18500
537371042,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,04,2,18,7,330,2,18500
537373012,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,3,01,2,18,3,12,2,64750
537373012,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,3,01,2,18,7,12,2,64750
537373022,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,3,02,2,18,3,330,2,64750
537373022,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,3,02,2,18,7,330,2,64750
537374012,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,01,2,18,3,12,2,30833
537374012,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,01,2,18,7,12,2,30833
537374022,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,02,2,18,3,342,2,30833
537374022,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,02,2,18,7,342,2,30833
537375012,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,5,01,2,18,3,342,2,18500
537375012,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,5,01,2,18,7,342,2,18500
537391012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,1,01,2,18,2,2400,2,75600
537391012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,1,01,2,18,7,2400,2,75600
537391022,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,1,02,2,18,2,8000,2,75600
537391022,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,1,02,2,18,7,8000,2,75600
537392012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,2,01,2,18,3,330,2,18900
537392012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,2,01,2,18,7,330,2,18900
537393022,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,3,02,2,18,3,330,2,255150
537393022,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,3,02,2,18,7,330,2,255150
537394012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,4,01,2,18,3,12,2,56700
537394012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,4,01,2,18,7,12,2,56700
537395012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,5,01,2,18,3,365,2,18900
537395012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,5,01,2,18,7,365,2,18900
537396012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,6,01,2,18,3,330,2,207900
537396012,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,6,01,2,18,7,330,2,207900
537321022,771,53732,77,182,1,1,021,02,0202,02,02,21,1,0212,1,02,2,18,4,11550,2,133467
